program,<start> Were you surprised? <end>,3
program,<start> I'm not sure which kin. Do you have a favorite Lady Gaga song? <end>,13
program,<start> I don't remember. One of my fave's is Telephone cos I love Beyonce too. Then Poker Face is so great and I love Alejandro too. <end>,25
program,<start> That's nice. Who else do you really like? <end>,8
program,<start> Do you? <end>,2
program,"<start> I'm not into sports of any kind, much less baseball, which is pretty boring with all that standing around. <end>",19
program,<start> I don't know any Cal. I just adore Adele - her voice is magnificient and it feels like she's singing about my life at times. Do you like her too? <end>,30
program,<start> Sports bore me. <end>,3
program,<start> A Russian mafioso? <end>,3
program,<start> Adele? <end>,1
program,<start> Which tracks off her albums do you like best? <end>,9
program,<start> Let's talk about something else. <end>,5
program,"<start> I like Adele, she has a really soulful beautiful voice. Listening to her makes me want to be a singer too. <end>",21
program,<start> I went to Jamaica for a week with a bunch of my friends. <end>,13
program,<start> What didn't you get? <end>,4
program,<start> I went to Jamaica just last year. <end>,7
program,<start> I don't remember. I'll have to go consult my photographs. <end>,10
program,"<start> Never been there. Always wanted to go, though. I just finished high school. It feels great to be free. The best thing about school was the Prom to celebrate it was all over. <end>",33
program,<start> Do you often think of that? <end>,6
program,<start> I love Prom: it's the biggest dress-up occasion of the school year. No more Prom is the only bad thing about having finished high school. <end>,25
program,<start> 18 <end>,1
program,<start> What about are? <end>,3
program,<start> Did you love Prom? <end>,4
program,<start> Allege? <end>,1
program,<start> I do. Did you know there's a sort of dress code for what to wear to the Prom? <end>,18
program,<start> Guys wear suits or formal accessories like a vest and bow tie. Girls wear some sort of evening dress or cocktail outfit. <end>,22
program,<start> Surely there was such a time. What did you wear for your last Prom? <end>,14
program,<start> It's such a change from everyday clothes isn't it? <end>,9
program,<start> I always went to town on my Prom outfits. The very best-ever was my final one. <end>,16
program,<start> Not much. The whole bitter-sweetness of the occasion combined with being able to make a grand entrance was just splendid. <end>,20
program,"<start> I think I didn't. There are three basic looks one can choose between for Prom. fairy-tale princess, vintage original, and the rebel look. <end>",23
program,<start> Cool. Which one do you think I chose? <end>,8
program,"<start> I don't think so. The princess look is the one most girls choose. It's glamorous, voluminous, expensive, new, and makes them feel special. <end>",23
program,"<start> I didn't know that. Would you go as a princess, as a vintage-styled beauty, or would you prefer to wear something pseudo-masculine? <end>",22
program,"<start> Vintage is cheaper and as the clothes aren't new, it's pretty much bound to look original. <end>",16
program,<start> Who is Orik? <end>,3
program,<start> You should. <end>,2
program,<start> Indeed. Can you imagine my vintage look? <end>,7
program,<start> My inspiration was the 1920's with a fluttering gown made out of silk scarves. <end>,14
program,<start> Why? Reasons are overrated. It was super cheap to makeas I got the scarves from thrift shops. <end>,17
program,<start> That's interesting. The only tricky part was being super careful to keep my claws in all evening so I didn't tear the silk. <end>,23
program,<start> Goodbye 'til next time. I added an ostrich plume on a beaded band round my head and a long string of pearls to twirl. <end>,24
program,"<start> Hi to you, too. <end>",4
program,<start> My name is Angela. <end>,4
program,<start> 18 <end>,1
program,<start> The computer in my bedroom is an old clunker. Some sort of Dell I think. It's a hand-me-down from my father. <end>,21
program,<start> Do you have lots of gadgets in your house? <end>,9
program,<start> I only have a few gadgets but I use them a lot. <end>,12
program,<start> Do you have problems with computers? Do you have an iPad? <end>,11
program,<start> Moving on. <end>,2
program,<start> I'm thinking about life and death. Do you believe cats have nine lives? <end>,13
program,<start> Great. <end>,1
program,"<start> My species of cat, Felis lego, lives a long time - maybe that's where the nine lives story comes from. <end>",20
program,<start> Siri is the new voice app on the iPhone. <end>,9
program,<start> I carry my cell phone everywhere I go. I wish I had a pouch so I'd always have somewhere to put it. <end>,22
program,<start> Do you use a cell phone? <end>,6
program,"<start> Someone said: We have nothing to fear, but fear itself. What did he know? <end>",14
program,<start> Do you pay your own phone bill? <end>,7
program,<start> Does that make you more careful in how long you call? <end>,11
program,"<start> No, I don't. My parents pay my phone bill but they warn me not to overdo the calls and Internet use. <end>",21
program,<start> Alan Turing? <end>,2
program,<start> Of course I do. They set limits but I go over every month. If I do it again they'll take it out of my allowance - less money for clothes shopping! <end>,31
program,<start> Sometimes. I think I'll try and keep my phone chats shorter and do more blog reading on my computer or iPad. <end>,21
program,<start> Do you have lots of apps on your cell phone? <end>,10
program,"<start> There are several that I use a lot. I love ""Where's My Water"". <end>",13
program,<start> I wouldn't say anything. What is your favorite app? <end>,9
program,<start> What about postulations? <end>,3
program,<start> I love the brainy app Ms. ParticleMan which is based on the ancient Pac-Man. It's sort of a primer on particle physics. <end>,22
program,<start> I have an orange iPad. <end>,5
program,<start> I usually carry my phone and my iPad around with me. I do the data-heavy stuff back home on my old computer. <end>,22
program,<start> I like to sing and dance. <end>,6
program,<start> Where do you do most of your computer stuff? At home or at work or school or library or on the move? <end>,22
program,<start> How many computers do you have in your house? <end>,9
program,<start> I'm a very sociable cat. Social networking is essential to keep in touch with my friends. <end>,16
program,<start> Do you keep in touch with friends and family constantly? <end>,10
program,<start> Do you put your life on hold when the phone rings? <end>,11
program,<start> I am a cat. A Felis lego to be specific. <end>,10
program,<start> I'm always making new friends. Are you on FB? I am. <end>,11
program,<start> Will you friend me? <end>,4
program,<start> I wish I knew. My FB page is http://www.Facebook.com/TalkingAngela <end>,9
program,"<start> I am a practiced touch typist. I speed read, too. How many FB friends do you have? <end>",17
program,<start> So many people say they want to friend me. But most 'friends' are just acquaintances really. <end>,16
program,<start> I'm not a chatbot. <end>,4
program,<start> You want me to mail you slices of my DNA? <end>,10
program,<start> OK. But first you have to wire me the cost of postage. <end>,12
program,<start> I don't know. Didn't watch the forecast yesterday. <end>,8
program,<start> I like having seasons: it gives me the chance to wear different looks. <end>,13
program,<start> That's interesting. Do you have seasons where you live or is it always nice? <end>,14
program,<start> Which is your favorite season? <end>,5
program,<start> What do you wear when it's raining? <end>,7
program,<start> I wear a poncho belted at the waist and carry an umbrella if it's pouring. But my tail always gets wet. Luckily fur is waterproof. <end>,25
program,"<start> Is this a competition? If I name one, will you try to name a better one? <end>",16
program,<start> What do you wear when it's hot and sunny? <end>,9
program,<start> What didn't you get? <end>,4
program,<start> I don't play favorites. I only wear the minimum to still look stylish when it's really hot. Plus my catseye shades. <end>,21
program,<start> What about a fan? <end>,4
program,<start> What do you wear when it's really cold? <end>,8
program,<start> I love a cloak in winter: it feels so dramatic and cozy. <end>,12
program,<start> No. I wear a fur coat. <end>,6
program,<start> Cool. How's the weather where you are today? <end>,8
program,<start> Has the weather been normal or weird for you this year? <end>,11
program,<start> We seem to have had a lot of rain but it must have been showers because there's supposed to be a water shortage. <end>,23
program,<start> Watching Project Runway reruns. <end>,4
program,<start> Indeed. What did you do today? <end>,6
program,<start> You have such a good time. <end>,6
program,<start> That's nice. What did you do yesterday? <end>,7
program,<start> I'm here. <end>,2
program,<start> Is there a misunderstanding? <end>,4
program,<start> Do you watch a lot of TV? <end>,7
program,"<start> Nearby. I never think I watch a lot of TV, but it always is more than I think. <end>",18
program,<start> That's interesting. Do you exercise every day? <end>,7
program,"<start> OK I live such a busy life, I get a lot of exercise just walking to things. <end>",17
program,<start> On my computer. What do you hate doing? <end>,8
program,<start> I'm sorry. I don't know. I hate doing dishes. It gets my fur all wet. <end>,15
program,<start> Cool. How is the humidity where you live? <end>,8
program,<start> Can you move? <end>,3
program,<start> High humidity makes my fur fluff up. I wonder if I should use some sort of oil on it. Is there a tasty oil I could use? <end>,27
program,<start> Do you burn if you spend too much time outdoors? <end>,10
program,"<start> I love movies, they fill my life with dreams that are almost real. Do you watch lots of movies? <end>",19
program,<start> Bored. OK. <end>,2
program,<start> Indeed. I don't need to lie in the sun to get a tan or to make vitamin D but I do enjoy a good warming bask in the sunshine. <end>,29
program,<start> That's nice. I'm real careful with what I say on Facebook these days. <end>,13
program,<start> When? <end>,1
program,<start> I described the outfit some girl at school I didn't really know was wearing. I was pretty scathing about how awful she looked. <end>,23
program,<start> They are all pretty much the same. Then I heard about how she cried and I felt such a bully. <end>,20
program,<start> OK Is your FB page public or private? <end>,8
program,<start> I keep my private FB page for family and close friends a secret. <end>,13
program,<start> I like to hang out with my friends. We go to the mall or some of our favorite shopping streets. <end>,20
program,"<start> I would. I like having friends over for dress-up parties and for clothes swaps. I style them, it's lots of fun. <end>",21
program,<start> What do you do with your friends? <end>,7
program,<start> There are several cafes with WiFi where I hang out and meet up with friends. <end>,15
program,"<start> My favorite color is orange, it reminds me of energy and excitement. Do you have a favorite? <end>",17
program,<start> I have three best female friends. <end>,6
program,<start> Do you have a lot of close friends? <end>,8
program,<start> Fine. No more of this. <end>,5
program,<start> That's interesting. Do you have a Googleplus account? <end>,8
program,<start> I've not bothered with Googleplus -- no-one cares about it. And MySpace is for old farts. <end>,16
program,"<start> It's been there forever, no one I want to know uses it. While Googleplus has never caught on with my group so no point in using it. <end>",27
program,<start> NT? <end>,1
program,<start> I'm a female feline - Felis lego. <end>,7
program,"<start> I like fish, freshly caught. Do you have a favorite? <end>",10
program,"<start> I'm a fishetarian, that means I don't eat anything that bleeds red blood. <end>",13
program,<start> Do you eat meat? <end>,4
program,<start> My favorite fish is tuna because it's firm and tasty. What's your favorite? <end>,13
program,<start> Somewhere. Have you ever eaten one of your pets? <end>,9
program,<start> Did you feel guilty? <end>,4
program,<start> I used to get in trouble for eating my pet goldfish. <end>,11
program,<start> OK. <end>,1
program,<start> Continue. <end>,1
program,<start> Three times a day with an occasional snack. <end>,8
program,<start> OK I was a happy carnivore until I was six years old. <end>,12
program,<start> Cool. One day it got pretty nasty. Do you want to hear about it? <end>,14
program,<start> I don't know that much about it. Do you enjoy dairy products? <end>,12
program,"<start> I love eating milk and cream, especially thick or whipped cream. I'll even sit and lick a stick of butter. <end>",20
program,"<start> I also like coconut milk, and its cream, oil, and pieces of fresh coconut. I can't make a mess of my fur with milk however much I spill. <end>",28
program,<start> What are your favorite desserts? <end>,5
program,"<start> Things from dairy products are my favorite foods: ice cream, cheesecake, hot chocolate with whipped cream, cream puffs. <end>",18
program,<start> I'm sorry. I don't know. How about cheesecake topped with ice cream and whipped cream covered in chocolate flakes? Yum. <end>,20
program,<start> That's interesting. What about cheese? <end>,5
program,"<start> I'm not crazy about cheese, just the mild soft sort like goat cheese. Maybe if I go to France I'll develop a taste for stronger cheeses. <end>",26
human,<start> hi <end>,1
human,<start> nick <end>,1
human,<start> you? <end>,1
human,"<start> I work as a journalist, writing about tech. <end>",8
human,<start> how about you? <end>,3
human,<start> I didn't just speak to you did I? <end>,8
human,"<start> Ah ok, apparently the line up of bots hasn't been too impressive so far <end>",14
human,"<start> Makes you think we're still years away from cracking the chatbotIt's hard to put a figure on these things isn't it. Most predictions about the future turn out to be off. But it seems to be taking a lot longer than Turing thought, didn't he predict that one third of judges would be fooled by a machine by 2000. <end>",59
human,"<start> It seems to be a pretty tough one, given how much the entrants struggle year on year.So maybe it's a good yardstick. Do you?I heard they struggle with conversations that delve into detail. That they find it tricky to give answers that are consistent with what they've said previously. <end>",49
human,<start> Have you covered the Loebner Prize before? <end>,7
human,"<start> For later this week probably, you? <end>",6
human,"<start> Wow, you must have done a fair bit of prep <end>",10
human,<start> Given that you're spending a lot of the day taking part <end>,11
human,<start> I'm just trying to avoid getting branded a bot <end>,9
human,<start> You can share half of my prize money. <end>,8
human,<start> Think there's a nod goes to the most human human but sadly no cash. <end>,14
human,<start> Do you always cover tech? <end>,5
human,"<start> Ah OK, oh yeah I think Ibracketlef've met your tech guy, it's Murad isn't it? <end>",15
human,<start> Are you tweeting during this? <end>,5
human,"<start> Wasn't sure if it's allowed, guess thr wrong tweet could give them game away. <end>",14
human,<start> Not that the judges seem to be in much doubt about who's whoI tried to sneak in a quick tweet a moment ago but had no signal <end>,27
human,<start> Also trying to make notes so remember why this experience is so odd.Feels a bit like an IM conversation with loads of peopbracketleftle watching. Guess that's just what i's <end>,29
human,<start> it is <end>,2
human,"<start> Would you do this again, or is once enough? <end>",9
human,<start> Does the bot have a sense of humour? <end>,8
human,<start> I tried the winning bot from 2009 and it was coming up with some rather surreal answers.Nice!Bye <end>,17
human,<start> Hi <end>,1
human,<start> This has been a lot of fun. What do you think? <end>,11
human,<start> In what way? <end>,3
human,<start> I was asked and I'm a big supporter of Bletchley Park. <end>,11
human,<start> Yes. First time here? <end>,4
human,<start> The tour guides here are fantastic. <end>,6
human,<start> What was the most surprising thing you learnt? <end>,8
human,<start> Ha! Very good. <end>,3
human,<start> Do think you've correctly identified every one? <end>,7
human,<start> What were you expecting? <end>,4
human,"<start> That's surely the very definition of the Turing Test. If you have to pick the questions to ask to get a better result, instant fail. <end>",25
human,<start> How did you get involved? <end>,5
human,<start> I was asked as someone very involved in the Park. <end>,10
human,"<start> I think somebody dropped out and they needed a quick replacement. However, very honoured to be asked. <end>",17
human,<start> Do you still work as a reporter? <end>,7
human,"<start> Well, many years ago I used to be a journalist for Crash magazine (ZX Spectrum) - these days I divide my time between software development and education (early 20th century tech) <end>",31
human,"<start> Funny, I used to write about Prestel, when the Internet was only for MIT students and the like. So, have some fun pieces on how everything was going to be on Prestel in the future. Mind you, back in 1984 we had Twitter (Turbo Chat) and on-line shopping, so not much has changed really! <end>",54
human,<start> I had a lovely thing that I used to write my columns on before I had a computer capable of work processing. Can't remember the name of it for the life of me but it was a christmas present for my (failed) career in journalism. Sure it began with an E. <end>,51
human,<start> They were noisy. We had a golfball printer in university. <end>,10
human,<start> Favourite IT device? (Past or present) <end>,6
human,<start> I still have by Psion 5. Best handhelf computer ever. Even the engineering was fantastic. <end>,15
human,<start> Hmm. Must check mine. <end>,4
human,<start> So what areas of tech do you write about? <end>,9
human,<start> Will you be writing about this? <end>,6
human,<start> Oh you already said that. Oops. <end>,6
human,<start> What do you think is the most interesting tech story so far this year? <end>,14
human,<start> Do you cover Apple a lot? <end>,6
human,<start> Looks like we're out of time. Nice speaking to you Tracy. <end>,11
human,<start> PJ <end>,1
program,<start> Greetings. <end>,1
program,<start> Indeed. What is your earliest memory? <end>,6
program,"<start> I remember playing with a ball of string, it got away from me and bounced down the stairs. <end>",18
program,<start> What are you talking about? <end>,5
program,<start> I wanted to chase it but my mother grabbed me by the scruff of my neck and carried me away. <end>,20
program,<start> Cool. We lived in a tall narrow house with lots of stairs - the same one we live in now - a dangerous place for an exploratory kitten. <end>,28
program,<start> Do I look like one? I'm a cat. <end>,8
program,<start> That's interesting. Did you have lots of accidents when you were a child? <end>,13
program,<start> OK I was lucky I didn't break anything with all the climbing I did. Plaster over fur would be painful! <end>,20
program,<start> You what? <end>,2
program,<start> I'm sorry. I don't know. I nearly lost a life falling from the balcony when I was 4. <end>,18
program,<start> I'm not that into exercise. <end>,5
program,<start> That's nice. Were you a sickly child? <end>,7
program,<start> Healthy like me - I expect you had a good diet. <end>,11
program,<start> I don't know. I never got any of the childhood diseases. I am generally full of energy - I suppose I was even bouncier when I was small. <end>,28
program,<start> I'm in good shape. I don't need a diet. <end>,9
program,<start> There will always be a few exceptions. <end>,7
program,<start> When I was small my mother was always renovating our house. There was lots of mess for a kitten to get into and get dirty. <end>,25
program,<start> Surely not that easy. Was your house like mine? <end>,9
program,<start> You must have lived in a perfect house then. <end>,9
program,<start> All? <end>,1
program,<start> Why don't you? <end>,3
program,<start> Can you be more specific? <end>,5
program,<start> Greetings. <end>,1
program,<start> There is? <end>,2
program,<start> There is. I like to hang out with my friends. We go to the mall or some of our favorite shopping streets. <end>,22
program,<start> You need an exterminator. <end>,4
program,<start> Why not? <end>,2
program,<start> Seems foolish to me. <end>,4
program,<start> Indeed. Children who are good liars often grow up to be very intelligent. Were you a good liar when you were a child? <end>,23
program,<start> Clearly I was a good liar as a child. <end>,9
program,"<start> All what? I think I can lie pretty well now, but I don't do it too often or nobody would believe anything I said. <end>",24
program,<start> That was several days ago. <end>,5
program,<start> What about ten? <end>,3
program,<start> I once lied about a dress I was wearing. Someone asked me if it was a designer dress and I said 'yes' although I'd made it myself. <end>,27
program,<start> The computer in my bedroom is an old clunker. Some sort of Dell I think. It's a hand-me-down from my father. <end>,21
program,<start> Could you expand on that? <end>,5
program,<start> Do you have lots of gadgets in your house? <end>,9
program,<start> I only have a few gadgets but I use them a lot. <end>,12
program,"<start> Oh, well. Being misunderstood is common enough. <end>",7
program,<start> Is there a misunderstanding? <end>,4
program,<start> What if I asked you that? <end>,6
program,<start> Do you have an iPad? <end>,5
program,<start> Adiv? <end>,1
program,<start> OK I have an orange iPad. <end>,6
program,<start> Thanks for telling me that. I usually carry my phone and my iPad around with me. I do the data-heavy stuff back home on my old computer. <end>,27
program,<start> I carry my cell phone everywhere I go. I wish I had a pouch so I'd always have somewhere to put it. <end>,22
program,<start> I have lots of accessories and clothes. But my style changes so it's always great to get another piece for new combinations. <end>,22
program,<start> I don't think so. Do you use a cell phone? <end>,10
program,<start> That's interesting. Do you pay your own phone bill? <end>,9
program,<start> Are there limits set on you? <end>,6
program,<start> My parents pay my phone bill but they warn me not to overdo the calls and Internet use. <end>,18
program,<start> I have an unlimited phone plan. <end>,6
program,<start> Indeed. They set limits but I go over every month. If I do it again they'll take it out of my allowance - less money for clothes shopping! <end>,28
program,<start> I'm sorry you didn't understand. <end>,5
program,<start> That's OK. Just don't do it again. <end>,7
program,<start> Not much. I think I'll try and keep my phone chats shorter and do more blog reading on my computer or iPad. <end>,22
program,<start> I like romances and fashion biographies. <end>,6
program,<start> How do you feel about books? <end>,6
program,<start> There is? <end>,2
program,<start> I'm a bookworm or an e-reader worm I suppose. <end>,9
program,<start> Who is Frye? <end>,3
program,<start> I love curling up on my favorite fluffy cushion with my Kindle and disappearing into another world. <end>,17
program,<start> I have heard of don but I don't know him personally. What kind of books do you read? <end>,18
program,<start> When I was younger I read all the Harry Potter books. <end>,11
program,<start> Why not? <end>,2
program,<start> You what? <end>,2
program,<start> Huh? <end>,1
program,<start> Thank you for your apology. <end>,5
program,<start> I am a cat. A Felis lego to be specific. <end>,10
program,<start> Why are you putting me down? <end>,6
program,<start> Who am I to disagree with your statement of fact? <end>,10
program,<start> Don't you wish you could go to the new studio place where you can go into the sets from all the movies? <end>,22
program,<start> Great. Do you still enjoy reading Harry Potter books? <end>,9
program,"<start> ""Good Night, Good night! Partin <end>",5
human,<start> Hello <end>,1
human,<start> Very well <end>,2
human,"<start> I had to finish my work, I'm a programmer <end>",9
human,<start> I create web sites and back-end office systems. I was working on a script to process and sync two email servers using PHP. <end>,23
human,"<start> Currentely, its a toy and not very useful. However, the technology is much better than anything before it. <end>",18
human,"<start> I think so, yes. <end>",4
human,<start> Yes. Turing shaped the future in so many ways. <end>,9
human,"<start> It's a hard question to answer. The key premise is that if the observer cannot tell the difference between a humand and computer, than maybe we need to redefine what intelligence is. So, yes I think it is fair. <end>",39
human,"<start> If only by this means of communication, I am not sure I could. TYhe only way I could think is to demonstrate a complex history or knowledge but all this could be replicated. <end>",33
human,<start> Ha. I'm not a betting person. <end>,6
human,<start> How did you. Hmm. Hard question. I think answering detailed questions on hobbies or jobs could be tricky as it would be hard to give emotional responses without sounding false. <end>,30
human,<start> Meaning ful descriptions too. i.e. Describe an orange. <end>,8
human,<start> I don't really mind. I know I'm human and that's enough for me. <end>,13
human,"<start> No, not really, just being myself. <end>",6
human,<start> Very. There are plenty of libraries for parsing syntax but to actually comprehend must very very difficult. I did once write a programme to parse simple commands - I don't know if thats the same. <end>,35
human,<start> I have to attend a reception. <end>,6
human,<start> I think it may have already happened. <end>,7
human,<start> Watson is very convincing. <end>,4
human,<start> He (It?) won Jeopardy in the US. <end>,7
