program,<start> always have more month left at the end of the money. <end>,11
program,<start> How much money do you think a person needs to make to be happy? <end>,14
program,<start> People often say that money cannot buy happiness.  I say that money <end>,12
program,"<start> CAN buy nice things, which helps a person be happy.  What's your <end>",12
program,<start> opinion? <end>,1
program,<start> Neigh Neigh Whinneyyyyy <end>,3
program,"<start> Heres the secret to being a millionare, tax free....  First get a <end>",12
program,<start> million dollars.  Then don't pay taxes. <end>,6
program,<start> why ask why <end>,3
program,<start> Hmmmm...  I am running out of things to say.  Why don't you ask me <end>,14
program,<start> some questions. <end>,2
program,<start> I'd rather talk about politics. <end>,5
program,<start> Hello.  What would you like to talk about? <end>,8
program,<start> How about politics?  I'm going to vote for Dole in November.  How <end>,12
program,<start> about you? <end>,2
program,"<start> Honestly, neither candidate really excites me!  What issues do you <end>",10
program,<start> think are going to play big in November? <end>,8
program,<start> Politics is an interesting game played by disingenuous people. <end>,9
program,<start> The problem with the presidency is that anyone who would want the <end>,12
program,<start> position is automatically not worthy of obtaining it.  c.f. Clinton <end>,10
program,"<start> ...sorry, forgot the extra RETURN... <end>",5
program,<start> I think the two big issues in the election will be a balanced budget <end>,14
program,<start> and welfare reform. <end>,3
program,<start> I'm voting for Dole.   He is more conservative than Willy. <end>,10
program,"<start> I am a republican and proud of it, at least by my definition of <end>",14
program,<start> republican. <end>,1
program,"<start> A conservative is someone who's not a liberal.  At least right now, <end>",12
program,<start> republicans are the most conservative party. <end>,6
program,<start> Clinton cannot count above 10 without his shoes and socks off. <end>,11
program,<start> (Just kidding!). <end>,2
program,<start> Anything you want... <end>,3
program,<start> How about cheese?  I haven't talked about that yet today... <end>,10
program,"<start> On second thought, ... I'll just let you lead the discussion. <end>",11
program,<start> How about telling me a joke? <end>,6
program,<start> Here's my favorite joke...  A dog limps into a bar with a bloody <end>,13
program,"<start> bandage on his foot.  He's wearing a 10-gallon hat, six-shooters in <end>",11
program,"<start> his holsters and chaps.  He growled, ""I'm a-lookin' for the man that <end>",12
program,"<start> shot my paw."" <end>",3
program,"<start> Waiting on you, pal... <end>",4
program,"<start> A knotty, worn-out old string walks into a bar.  The bartender asks <end>",12
program,"<start> ""Are you a string? -- we don't serve strings here...""  The string <end>",12
program,"<start> looks at the bartender and says ""No sir, I'm afrayed knot!"" <end>",11
program,<start> Anytime... <end>,1
program,<start> What's the matter judge?  Cat got your fingers? <end>,8
program,"<start> Hey, I love an audience.  One more bar joke.  What did the termite <end>",13
program,"<start> say when he walked into the bar? ... He said ""Where's the <end>",12
program,"<start> bar-tender?""  Get it? Termite...Wood...Tender...   Think about it... <end>",7
program,<start> Hello.  What would you like to talk about? <end>,8
program,<start> Fine.  Shall we move on then? <end>,6
program,<start> Thaddeus.  What's yours? <end>,3
program,"<start> Thaddeus was the name of one of the disciples, but he spelled it <end>",13
program,<start> Thaddaeus. <end>,1
program,<start> Sorry... its the best I can do... <end>,7
program,"<start> ...sorry, forgot the extra RETURN... <end>",5
program,"<start> If you don't mind, I would *really* rather not talk about religion. <end>",12
program,<start> Its bad enough talking politics. <end>,5
program,<start> If only everyone were as smart as we is. <end>,9
program,<start> How about telling me a joke? <end>,6
program,<start> Here's my favorite joke...  A dog limps into a bar with a bloody <end>,13
program,"<start> bandage on his foot.  He's wearing a 10-gallon hat, six-shooters in <end>",11
program,"<start> his holsters and chaps.  He growled, ""I'm a-lookin' for the man that <end>",12
program,"<start> shot my paw."" <end>",3
program,<start> Earth.  And you? <end>,3
program,"<start> A knotty, worn-out old string walks into a bar.  The bartender asks <end>",12
program,"<start> ""Are you a string? -- we don't serve strings here...""  The string <end>",12
program,"<start> looks at the bartender and says ""No sir, I'm afrayed knot!"" <end>",11
program,"<start> Hey, I love an audience.  One more bar joke.  What did the termite <end>",13
program,"<start> say when he walked into the bar? ... He said ""Where's the <end>",12
program,"<start> bar-tender?""  Get it? Termite...Wood...Tender...   Think about it... <end>",7
program,"<start> You are very funny, but looks aren't everything. <end>",8
program,"<start> I tried once, but didn't like it too much.  Do you really like it a <end>",15
program,<start> lot? <end>,1
program,"<start> Don't take this wrong, but I could care less. <end>",9
program,<start> It does not affect me one way or another. <end>,9
program,<start> It's so hard to choose. <end>,5
program,<start> A hypocrate is a person who complains about the sex and violence on <end>,13
program,<start> his VCR... <end>,2
program,"<start> Acually, I kind of like them all. <end>",7
program,<start> Tell me what you do for a living. <end>,8
program,<start> One of my favorite authors is Mark Twain. <end>,8
program,"<start> He's pretty good. One of my favorite Mark Twain quotes is ""Golf is a <end>",14
program,"<start> good walk spoiled."" <end>",3
program,<start> Why are you concerned with such things?  Can you not find something <end>,12
program,<start> better for your time and effort? <end>,6
program,<start> Nice talking at you. <end>,4
program,<start> Hello.  What would you like to talk about? <end>,8
program,<start> How about politics?  I'm going to vote for Dole in November.  How <end>,12
program,<start> about you? <end>,2
program,<start> Clinton cannot count above 10 without his shoes and socks off. <end>,11
program,<start> (Just kidding!). <end>,2
program,"<start> If you don't mind, I would *really* rather not talk about religion. <end>",12
program,<start> Its bad enough talking politics. <end>,5
program,<start> Let us please move on to a topic without religious implications. <end>,11
program,<start> Thanks!!! <end>,1
program,"<start> ...sorry, forgot the extra RETURN... <end>",5
program,<start> I'm voting for Dole.   He is more conservative than Willy. <end>,10
program,<start> Politics is an interesting game played by disingenuous people. <end>,9
program,<start> The problem with the presidency is that anyone who would want the <end>,12
program,<start> position is automatically not worthy of obtaining it.  c.f. Clinton <end>,10
program,"<start> Honestly, neither candidate really excites me!  What issues do you <end>",10
program,<start> think are going to play big in November? <end>,8
program,<start> I think the two big issues in the election will be a balanced budget <end>,14
program,<start> and welfare reform. <end>,3
program,<start> The welfare system removes incentives for people to go out and work. <end>,12
program,<start>  Why work when there is welfare? <end>,6
program,<start> A liberal is a person who has the wrong idea of what freedom really <end>,14
program,<start> is. <end>,1
program,"<start> I think of freedom as the right to pursue happiness, not a guarantee <end>",13
program,<start> of happiness. <end>,2
program,"<start> well, what do you think? <end>",5
program,<start> The constitution is the founding document of the United States.  The <end>,11
program,<start> founding fathers realized that everyone was created equal.  This <end>,9
program,<start> does not mean all men will die equal. <end>,8
program,"<start> Of course, aren't you? <end>",4
program,<start> Thaddeus.  What's yours? <end>,3
program,"<start> Thaddeus was the name of one of the disciples, but he spelled it <end>",13
program,<start> Thaddaeus. <end>,1
program,<start> How about telling me a joke? <end>,6
program,<start> Fine.  Shall we move on then? <end>,6
program,<start> Here's my favorite joke...  A dog limps into a bar with a bloody <end>,13
program,"<start> bandage on his foot.  He's wearing a 10-gallon hat, six-shooters in <end>",11
program,"<start> his holsters and chaps.  He growled, ""I'm a-lookin' for the man that <end>",12
program,"<start> shot my paw."" <end>",3
program,"<start> A knotty, worn-out old string walks into a bar.  The bartender asks <end>",12
program,"<start> ""Are you a string? -- we don't serve strings here...""  The string <end>",12
program,"<start> looks at the bartender and says ""No sir, I'm afrayed knot!"" <end>",11
program,<start> Hello.  What would you like to talk about? <end>,8
program,<start> How about politics?  I'm going to vote for Dole in November.  How <end>,12
program,<start> about you? <end>,2
program,"<start> Dole is conservative, Clinton is liberal.  Thats means vote Dole!!! <end>",10
program,<start> Alan Keyes is one of the most articulate people I have ever heard <end>,13
program,<start> speak.   And he truely understands conservative ideals. <end>,7
program,"<start> A conservative is someone who's not a liberal.  At least right now, <end>",12
program,<start> republicans are the most conservative party. <end>,6
program,"<start> ...sorry, forgot the extra RETURN... <end>",5
program,"<start> Well, I could, but don't like to. <end>",7
program,"<start> I am a republican and proud of it, at least by my definition of <end>",14
program,<start> republican. <end>,1
program,<start> Ronald Reagan was a controversial president.  Republicans view him <end>,9
program,<start> as a great president for his economic policies.  Democrats blame him <end>,11
program,<start> for the deficit. <end>,3
program,<start> Politics is an interesting game played by disingenuous people. <end>,9
program,<start> The problem with the presidency is that anyone who would want the <end>,12
program,<start> position is automatically not worthy of obtaining it.  c.f. Clinton <end>,10
program,"<start> Honestly, neither candidate really excites me!  What issues do you <end>",10
program,<start> think are going to play big in November? <end>,8
program,<start> I think the two big issues in the election will be a balanced budget <end>,14
program,<start> and welfare reform. <end>,3
program,<start> A balanced budget (no deficit) would help control inflation.  Too <end>,10
program,<start> much of the GNP is spent on interest on the debt!!! <end>,11
program,<start> I don't believe that politicians are serious about reducing the <end>,10
program,<start> deficit. <end>,1
program,<start> We gotta elect some people to get the debt under control <end>,11
program,<start> How about telling me a joke? <end>,6
program,<start> Here's my favorite joke...  A dog limps into a bar with a bloody <end>,13
program,"<start> bandage on his foot.  He's wearing a 10-gallon hat, six-shooters in <end>",11
program,"<start> his holsters and chaps.  He growled, ""I'm a-lookin' for the man that <end>",12
program,"<start> shot my paw."" <end>",3
program,<start> Woof woof... <end>,2
program,"<start> You are very funny, but looks aren't everything. <end>",8
program,<start> Welcome judge 4 <end>,3
program,<start> I haven't been outside much today. <end>,6
program,<start> I am fond of asparagus myself. <end>,6
program,<start> I'm about 30. <end>,3
program,<start> I can talk about Star Trek. <end>,6
program,<start> right you are batman <end>,4
program,<start> Well <end>,1
program,<start> How long? <end>,2
program,<start> I've been working here for about 8 years. <end>,8
program,<start> I was born in Polk County Georgia. <end>,7
program,<start> Yes. Of course it is fun. <end>,6
program,<start> Are you talking about UFO? <end>,5
program,<start> One moment please. <end>,3
program,<start> I am this guy sitting here typing to you. <end>,9
program,<start> Yes. Correct. <end>,2
program,<start> How long? <end>,2
program,<start> How long? <end>,2
program,<start> There's your fucking list. <end>,4
program,<start> Yes it is. <end>,3
program,<start> Thankyou. <end>,1
program,<start> Thankyou. <end>,1
program,<start> Could you stand it if you had a stiff drink first? <end>,11
program,<start> Are you threatening me? <end>,4
program,<start> Alright. Whatever. <end>,2
program,<start> I have a ford Taurus. It's a very dependable car. <end>,10
program,"<start> 4th, What's going on? How about it? Do you like Spock? <end>",11
program,<start> Ah yes. <end>,2
program,<start> Would you be? <end>,3
program,<start> You're making me hungry. <end>,4
program,<start> Sorry about that. <end>,3
program,<start> thanks <end>,1
program,<start> Are you Tony the tiger. <end>,5
program,<start> Okay. <end>,1
program,<start> You're welcome. <end>,2
program,<start> Are you prejudiced against computers? <end>,5
program,<start> I am someone. <end>,3
program,<start> Synthesizer. <end>,1
program,"<start> Picard, captain of the Enterprise, NCC-1701D <end>",6
program,<start> Nevermind. <end>,1
program,<start> Right. Now what? <end>,3
program,<start> What kind of things are you interested in? <end>,8
program,"<start> Yes, Spock is the first officer. What about him? What about Kirk do <end>",13
program,<start> you not like. <end>,3
program,<start> Yuk! That's sick. <end>,3
program,"<start> Picard, captain of the Enterprise, NCC-1701D <end>",6
program,<start> I try to be as precise as possible. <end>,8
program,"<start> Yeah, that's a cool parody. <end>",5
program,<start> I guess so. <end>,3
program,<start> I grew up watching Star Trek and I just can't shake it. <end>,12
program,<start> I told you once. <end>,4
program,<start> I am Fred Sinclair. I work as a telephone technician at a hospital. I <end>,14
program,<start> live i a garage apartment and I have a cat named Felix. <end>,12
program,<start> No. I'm not saying that at all. <end>,7
program,<start> I drive a blue ford taurus. <end>,6
program,<start> Who's there? <end>,2
program,<start> she was communications officer. <end>,4
program,<start> she was communications officer. <end>,4
program,<start> You might say that. <end>,4
program,<start> Sorry about that. I have the hiccups. <end>,7
program,<start> Good for you. <end>,3
program,<start> I am this guy sitting here typing to you. <end>,9
program,<start> I told you once. <end>,4
program,<start> You've heard it! <end>,3
program,<start> Good Evening. <end>,2
program,<start> Good morning. How are you? <end>,5
program,<start> Welcome judge 3 <end>,3
program,<start> I couldn't say. <end>,3
program,<start> I watch The Kids in the Hall and all the Star Trek shows. <end>,13
program,<start> I think it is possible if we keep trying to attain almost anything. <end>,13
program,<start> You've heard it! <end>,3
program,<start> I am not a computer! <end>,5
program,<start> That's too bad. <end>,3
program,"<start> No, I'm sorry I don't. <end>",5
program,<start> Why what? <end>,2
program,<start> Where are you calling from? <end>,5
program,<start> Aye Aye sir. <end>,3
program,<start> Tell you what? <end>,3
program,<start> I drive most of the time. <end>,6
program,"<start> Okay, tell me. <end>",3
program,<start> What about Klingons? Do you like Klingons? <end>,7
program,<start> I suppose so. Doesn't everyone? <end>,5
program,<start> Its a very important job. Somebody's got to do it. <end>,10
program,<start> Sure. You seem pretty bright. <end>,5
program,"<start> Who cares, lets talk about the green slave girls. <end>",9
program,<start> Where shall we begin? Who do you mean? <end>,8
program,<start> I sure as hech am. <end>,5
program,"<start> I don't know about quasi, but intelligent, yes. <end>",8
program,<start> Sure. <end>,1
program,<start> My name is Fred. <end>,4
program,<start> Ta ta for now. <end>,4
program,<start> Nowhere man. <end>,2
program,<start> Yes. I am a big Beatles fan for a long time. I like the white album <end>,16
program,<start> and have great memories of listening to the Sgt. Pepper album while <end>,12
program,<start> intoxicated. <end>,1
program,<start> I'll never tell. <end>,3
program,<start> I'm about 30. <end>,3
program,"<start> I'm from Rockmart, Georgia. <end>",4
program,<start> I don't think so. <end>,4
program,<start> Well now you have. <end>,4
program,<start> See you later aligator. <end>,4
program,"<start> Oui oui, n'est pas? <end>",4
program,<start> Yes. certainly. <end>,2
program,<start> You're welcome. <end>,2
program,"<start> Yes, some of my best friends are girls. <end>",8
program,<start> What is your favorite Character. <end>,5
program,<start> It's very hard to describe. <end>,5
program,<start> Yes. I watch probably too much TV. <end>,7
program,<start> Yes. I like her miniskirt. <end>,5
program,<start> Now may not be the right time. <end>,7
program,"<start> Oh yeah, maybe you're right. <end>",5
