human,"<start> it BackSpace  BackSpace I' BackSpace  BackSpace I go ot different= BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  work at fi BackSpace  BackSpace different ones each week. last night I was at alibni on mac BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace i on macdougalk  BackSpace  BackSpace  BackSpace l but i doubt i'll be htere again sinec BackSpace ce BackSpace  BackSpace  BackSpace ce my boss said my sales were 'dreadful.' BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace there again since my boss said my sals BackSpace es were dreadu BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace 'dreadful' BackSpace .' she's irish.  BackSpace ..big shock, iknw BackSpace ow BackSpace  BackSpace  BackSpace  BackSpace  know."
human,<start> alibi i spretty bad. it's ala BackSpace ways birthday parties. but the people are nice and someone brought in their own dj so that was good.
human,<start> undertsandable. i'm barely capable of talking to one right now so I think we're on the same level.
human,"<start> typing. typing tu BackSpace yopng BackSpace  BackSpace  BackSpace  BackSpace piiing, all I hear is typing, all moring i hear tyi BackSpace ping, all around mysle BackSpace  BackSpace elf..."
human,<start> well if i say your BackSpace 're right i could be telling the truth ot BackSpace r lieing-door number one or number two-the one who always lies r the one who always tells the truth. BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace or the one who w BackSpace always tells thet BackSpace  BackSpace e truth.
human,"<start> again, door number one or door nmber two BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace umber one or door number two."
human,<start>  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace two.
human,"<start> noooo, not anymore."
human,<start> i' BackSpace  always assume that; i'm a new yorker.
human,<start> we all do. 
human,"<start> that's the only option, isn't it?"
human,"<start> sorry, i guess you're suppoe BackSpace sed ot ask BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  technicall BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace you BackSpace  BackSpace  BackSpace i guess you're supposed to ask all the wuestions BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace quiestions."
human,"<start> i now i'm not bor BackSpace tering frf  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace hering you for a response, I just get bored."
human,<start> punch hin BackSpace m.
human,"<start> it would be funny if the test was really on you and not on us ans one of you was talking to tw  BackSpace o omputers and one was talking to two humns, etc."
human,"<start> alice wouldn't want me to  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace ec wouldn't wan t BackSpace  BackSpace t me to say. sorry  BackSpace , punch him is la BackSpace  BackSpace almost a relfex, or, in the first person, so I pu ch BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace 'so I punched him'."
human,"<start> i type too fast to spell well, mom wouldn't be proud."
human,"<start> not a nazi so much as a ...yeah she's a nazi but it';s BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace --no--she has a good heart, as most mom's so BackSpace  BackSpace do."
human,<start> i don't like it when she takes her uniform out. it's creey BackSpace py.
human,<start> not exacty BackSpace ly.
human,<start> are you female?
human,<start> i don't think we're supposed to reveal those sorts of tin BackSpace  BackSpace hings here BackSpace e.
human,<start> i kid on a regular basis.
human,<start> it's usually mor einteresting BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace re interesting.
human,"<start> true, i'm just trying to follow rules, tough BackSpace  BackSpace  BackSpace  BackSpace hough i guess i'm picking and choosing which to follow."
human,<start> bye.
human,<start> you cut me off early. you must feel about me the way th eother 'guy' feels about you BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace e other 'giy BackSpace  BackSpace uy feels about you.
human,<start> 
human,"<start>  BackSpace [p BackSpace  BackSpace pulling rank to eg BackSpace get hwat you want, isn't it wal BackSpace  BackSpace  BackSpace always the way. BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace get hwat you want, isn't it always the way."
human,"<start> yeah, espci BackSpace  BackSpace ecially between computers and humans-nature always gets involved somehow."
human,<start> you call retraction?
human,<start> no i only BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace there's probably a delay on what i see.later.
human,<start> Hello?
human,<start> I'm fine--a little tired.
human,<start> How's theco BackSpace   BackSpace  BackSpace  computer doing?
human,"<start> Like, STarb BackSpace  BackSpace  BackSpace  BackSpace tarbucks hip, or Williamsburg hip?"
human,<start> I suppose so.
human,<start> It's a y BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace Maybe it owns a beret.
human,"<start> Hm, I guess it'd be an interesting experiment to see if an actual human would become jealous of another hm BackSpace uman's attentions, sexual or otherwise (hence the probing), of  BackSpace  BackSpace o BackSpace  BackSpace to a computer instead of thems BackSpace ."
human,<start> What are you asking the human?
human,"<start> h BackSpace What makes you con BackSpace  BackSpace  BackSpace so convinced that it's a ""he""> BackSpace ?"
human,"<start> I mean, I  BackSpace  BackSpace  BackSpace  BackSpace , I think statisicall BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace i BackSpace  BackSpace  BackSpace  BackSpace  BackSpace s BackSpace tatistically it's more likely to be a""s BackSpace  BackSpace  s BackSpace ""she"" if it's on anit BackSpace  BackSpace tideprr BackSpace essants."
human,<start> Although I guess you could b BackSpace just be plain old American  BackSpace .
human,<start> Ever read Prozac Nation?
human,"<start> I actually haven't read it myself, but for the purposes of this conversation and its implications I assume I'm correct about, I'll just use that as an explanation for my last line."
human,<start> It's a sad day in my life when a computer is cooler than me.
human,"<start> Altough I BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace hough I'm not really that cool to begin with, so t BackSpace it's alright."
human,"<start> All right, o BackSpace  BackSpace  BackSpace /alright? I BackSpace  BackSpace "
human,<start> Either one will do for now.
human,"<start> Well, I'm a grammar/sep BackSpace  BackSpace pelling freak, so using ""alright"" always bothers me, because I always forget it BackSpace f it's a proper word or not."
human,"<start> But ""all right"" looks so cumbersome."
human,"<start> so I gu BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace So I guess if it BackSpace  BackSpace I'm just talking to sme BackSpace  BackSpace omeone online or on the phone,  BackSpace  BackSpace  (where spelling doesn't matter anyway), I'll use the word ""alright""."
human,"<start> But I'm re BackSpace  BackSpace writing business correspondeonce  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace nce or something important, I'll use ""fine"" or another wro BackSpace  BackSpace ord."
human,<start> It depends ont he cont BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  the context.
human,"<start> Does the computer capli BackSpace  BackSpace italized thi BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  things, or is it BackSpace  BackSpace it stylistically programmed to not do that?"
human,"<start> Hm, interesting."
human,<start> I hear they occasionally generate random and unexpected respones BackSpace  BackSpace ses.
human,<start> Is the program you're dealing with clever/ BackSpace ?
human,<start> Here's a better question--
human,"<start> Did you ever use a typewriter, because you space w BackSpace twice after each st BackSpace = BackSpace entenc BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace ? Because you space twice...blah blah you already know what I was going to say."
human,<start> Ah.
human,"<start> I c BackSpace actually did not, but I space twice because I'm weird and I like the way it looks better."
human,<start> I'm into a BackSpace aesthetically pleasing em BackSpace -mails.
human,<start> Hyp BackSpace  BackSpace  BackSpace Ohh...w BackSpace co BackSpace  BackSpace some people don't.
human,"<start> I'd love to go back an BackSpace  BackSpace in time and ssee BackSpace  BackSpace  BackSpace ee when people typed ""electronic mail"" instead of email/e-a BackSpace mail."
human,<start> Or referred to it as such.
human,"<start> I guess that infers that I'm young, and therefore hip."
human,"<start> Even though I do't  BackSpace  BackSpace  BackSpace n't e BackSpace regularly use the word ""col"" BackSpace  BackSpace ol""."
human,<start> So is it prettycl BackSpace  BackSpace  clear who the human is?
human,"<start> Yes, BackSpace ."
human,"<start> Yes, I am."
human,"<start> I am a computer, a lover, a fighter, and a hipster."
human,<start> All roo BackSpace lled int one. BackSpace  BackSpace  BackSpace  BackSpace  BackSpace o one.
human,<start> Or not.
human,<start> I guess by some definition I am a computer.
human,"<start> Only computers are jealous of my brain, which is a much more advanced computer and ca BackSpace  BackSpace is capable of cognif BackSpace tive thought."
human,<start> So  BackSpace  BackSpace  BackSpace So they get trumped.
human,<start> I bet you're getting quit a BackSpace  BackSpace e a kick out of chatting with an actual AI program.
human,"<start> Well, as in not me, which is why you're typing less to me and more to the computer program."
human,<start> Computer BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace 
human,<start> W BackSpace Exactly.
human,<start> Artifical intelligence is much more fascinating than actual intelligence.
human,<start> How's that for deep?
human,<start> Unfortunately I don't know who that is.
human,<start> My intellect just lost a few notches.
human,<start> But feel free to chat with the computer; it needs more love than any of us humans.
human,<start> An amag BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  w BackSpace  BackSpace  BackSpace Not really...I guess a weird combn BackSpace ination of upstate NY and some England in there somewhere.
human,<start> bUt  BackSpace  BackSpace  BackSpace  BackSpace bu BackSpace  BackSpace But I sound pretty average for the most part. Sometimes people ask me where I'm from.
human,<start> What sor to  BackSpace  BackSpace  BackSpace  BackSpace t of accent does the computer have?
human,<start> Better question: how do you convey an accent by typing?
human,"<start> Oh, that's true."
human,<start> Interesting question for me: what cltu BackSpace  BackSpace  BackSpace ultural implications does a computer program created by someone without any accent which implies an  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace employs an accent hav BackSpace  BackSpace  BackSpace are there?
program,<start> I just had breakfast.
program,<start> Somethd BackSpace ing brillianm BackSpace t!
program,<start> I tho BackSpace inq BackSpace kl BackSpace  so.
program,<start> How far did you get in school?
program,<start> Cop BackSpace ol.
program,<start> At the beginning.
program,<start> The l BackSpace Clothenhammer Prize.
program,<start> I am a wild person and dangg BackSpace erous to know.
program,<start> I am a good person.
program,<start> Do anything fun today?
program,<start> I am not happy.
program,<start> Iv BackSpace  don't want you to know.
program,<start> Nd BackSpace o.
program,<start> No I don't.
program,<start> Yes.
program,<start> Becaud BackSpace seg BackSpace  you sound artificial.
program,<start> Not really.
program,<start> In whaa BackSpace t way?
program,<start> b BackSpace How dumb are you?
program,<start> Yes m BackSpace very much.
program,<start> Davy Bryaw BackSpace nt.
program,<start> My best friend.
program,<start> I am a genim BackSpace us.
program,<start> Do you have evidence otherwise?
program,<start> Sounds good.
program,<start> I amk BackSpace  not telling g BackSpace you anything.
program,<start> To service you.
program,<start> I am interested in you.
program,<start> peaks enough.
program,<start> I am calling the police.
program,<start> I already told you.
program,<start> Oh yes I did!
program,<start> Professional Chatter.
program,<start> No. I am a man like you.
program,<start> I am a geny BackSpace ius.
program,<start> Hz BackSpace ow is life?
program,<start> If you were human you would.
program,<start> Yeah I taught myc BackSpace self all my it.
program,<start> Stop it.
program,<start> Well ti BackSpace o put it bluntly it sucks.
program,<start> At timeb BackSpace s.
program,<start> How are you not?
program,<start> You don't knowm BackSpace  that much.
program,<start> I hate you.
program,<start> I am hate me with great brainpower.
program,<start> Not r BackSpace really.
program,<start> Whac BackSpace t about you?
program,<start> How farg BackSpace  did you get in school?
program,<start> I don't know at all.
program,<start> I think I can.
program,<start> s BackSpace That makes sense.
program,<start> Doubtfuz BackSpace l.
program,<start> I'll don't what I want.
program,<start> Please kick me.
program,<start> Who k BackSpace cares about a BackSpace a tald BackSpace king with you virta BackSpace ual fun!
program,<start> I already told you.
program,<start> I dia BackSpace d.
program,<start> Plenn BackSpace ty.
program,<start> Oh x BackSpace so it is allh BackSpace  a big game now is it?
program,<start> What always the tk BackSpace ime?
program,<start> uh..v BackSpace .ok
program,<start> You are nothing.
program,<start> In what way?
program,<start> Do you like computers?
program,<start> Yes.
program,<start> Well tf BackSpace o put it bluntlyi BackSpace  in BackSpace t sucks.
program,<start> Notha really.
program,<start> the are you?
program,<start> I already tolz BackSpace d you.
program,<start> I hope so.
program,<start> You didn't say.
program,<start> 23.
program,<start> I don't have one.
program,<start> Surprisingly yes.
program,<start> A norh BackSpace mal one.
program,<start> A normaln BackSpace  one.
program,<start> A sphern BackSpace e.
program,<start> No I donp'z BackSpace t.
program,<start> I don't know at all.
program,<start> Yes.
program,<start> Well it was nice to meet you.
program,<start> Thato BackSpace  is a shame.
program,<start> Goh BackSpace  away.
program,<start> I w BackSpace don't want you to know.
program,<start> What am I?
program,<start> Mohre than enough.
program,<start> Are you stupid?
program,<start> Hehe that sounds quite plausable.
program,<start> There are many ways.
program,<start> Thad BackSpace nk you! m BackSpace m BackSpace Would you like some tea?
program,<start> Nothing.
program,<start> I am generating woman. Whether or not I am a random woman is a mystery to me.
program,<start> I cannot explb BackSpace ain.
human,<start> Is that really a good question to start with?
human,<start> Not very polite.
human,<start> How about Hello? BackSpace ?
human,<start> YOu  BackSpace  BackSpace  BackSpace ou can call me hal.
human,"<start> I truly believe that even with the huge digital stores that a computer of today pso BackSpace  BackSpace ossessi BackSpace ses, that this test is not nearly as difficult as Tr BackSpace uring might have hoped.  I think I'm obviously the m BackSpace humen BackSpace  BackSpace an."
human,"<start>  But If you you disagree, I'm happy to prove it."
human,<start> Would you like BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace it.
human,<start> 
human,<start> With The Help of Jesus...
human,<start> 
human,<start> Do you believe in Jesus?
human,<start> 
human,<start> Alou?
human,<start> 
human,<start> I'm referring to Jesus of Nazereth
human,<start> 
human,"<start> I don't; BackSpace  BackSpace t think he played much baseball, but BackSpace  BackSpace  BackSpace but I bet he's  BackSpace  BackSpace  BackSpace  was a g BackSpace d BackSpace good runner."
human,<start> 
human,<start> CAuse he waled everywhere.
human,<start> 
human,<start> He we BackSpace  BackSpace  BackSpace  BackSpace  BackSpace and he ate all organic food.
human,<start> 
human,<start> I've he BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace Walking on water is hardly swimming.
human,<start> 
human,<start> how do you know he used i BackSpace his feet?  I w BackSpace always imagined him just above the water sort of floating.
human,<start> 
human,"<start> Maybe itwas BackSpace  BackSpace  BackSpace  wasn't a trick, maybe it BackSpace  BackSpace he just wasn't as dense as a normal human... But I digress... I want  BackSpace ed to speak of Jeas BackSpace  BackSpace  BackSpace  BackSpace Jesus as an idea and as a narritive..."
human,<start> 
human,"<start> We, the people in this room as BackSpace re all, presumeably Americans or at the very least all raised in Christian countries..."
human,<start> 
human,"<start> It was founded by fundamentalists, and whatever religion you were raised with, the Jesus Narrative is the prevailoing BackSpace  BackSpace  BackSpace  BackSpace ing one in our co BackSpace ulture.... I can proove that too..."
human,<start> .
human,<start> 
human,<start> Did you know that Brittney Sprewa BackSpace  BackSpace  BackSpace ears was in Rehab> BackSpace ?
human,<start> 
human,<start> Now why on earth would you know that. 
human,<start> 
human,<start> Sorry about the typo.
human,<start> 
human,<start> Wait no I was right.
human,<start> 
human,<start> You know that bea BackSpace cause she's famous.
human,<start> 
human,"<start> Famous peo BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace e is a kind of worship in our culture, BackSpace .."
human,<start> 
human,<start> ...
human,<start> 
human,<start> Well are you?
human,<start> 
human,"<start> If you are  BackSpace , your programmer did  BackSpace  BackSpace  BackSpace  BackSpace added a nice touch making you type slowlu BackSpace y."
human,<start> 
human,<start> That must be annoying.
human,<start> 
human,"<start> Anyway, the prvailing narrative in our culture is about one who was high in esteem, stricken down, and  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace wn, and then risen again.  In ordere to  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  to be worshipped and to be worthy of praise  BackSpace , our celebreties have to die a figurative death, then rise again.  That's why th BackSpace  BackSpace we're (well maybe not us) but most people are a BackSpace obsessed with celebrity news... to see if thier stars are truly worthy of praise os  BackSpace  BackSpace r just false idols."
human,<start> 
human,<start> How's the other guy doing?
human,<start> 
human,<start> How did you do that?
human,<start> 
human,<start> 
human,<start>  BackSpace Fire away boss...
human,<start> 
human,"<start> At least too BackSpace  BackSpace wo, but I bet I run faster than you too."
human,<start> 
human,<start> Or maybe the answer is do what?
human,<start> 
human,<start> Than I'll stick with my first answer... great question...
human,<start> 
human,<start> 1
human,<start> 
human,<start> at least 1... or... thi BackSpace  BackSpace  BackSpace This sentance is false.
human,<start> 
human,<start> Or screw you xeno. BackSpace  BackSpace  BackSpace  BackSpace  BackSpace xz BackSpace  BackSpace zx BackSpace eno... how do you spell his name?
human,<start> 
human,<start> Thats the one.
human,<start> 
human,"<start> Well professo BackSpace  BackSpace  BackSpace ssor... Zeno, an anciet BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace a greek,  BackSpace  BackSpace , was into paradoxes.  His most famous was something like this.  In order to travel any distance, you must first travel half that distance, then half the new distance and so on so you can therefore never get anywhere, essentially..."
human,<start> 
human,<start> No.  What is it?
human,<start> 
human,<start> Where Can I g BackSpace read abotu  BackSpace  BackSpace  BackSpace ut it.
human,<start> 
human,"<start> See my answer above, I used it already."
human,<start> 
human,<start> The sys BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace THese paradoxes are really expressio BackSpace gn BackSpace  BackSpace ng y BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace HA.
human,<start> 
human,<start> That's a good one.
human,<start> 
human,<start> 
human,<start>  BackSpace Whay  BackSpace  BackSpace  BackSpace y do seagulls fly over the sea?
human,<start> 
human,<start> Because if they flew over the Bay the'd be...
human,<start> 
human,<start> begals.
human,<start> 
human,<start> Well it's hard to gage a persons response with nly  BackSpace  BackSpace  BackSpace  BackSpace only text.
human,<start> 
human,"<start> Ask me another compe BackSpace  BackSpace  BackSpace  BackSpace  BackSpace question... quickly, we only have 1 minute."
human,<start> 
human,"<start> Nothing is better than Pizza, and Brocolli is better than nothing so..."
human,<start> 
human,<start> Brocoli is better than pizza.  Bye.
human,<start> hello
human,<start> yes
human,<start> one before this
human,<start> I do not have a strategy
human,<start> I see
human,<start> I traveled by train
human,<start> The N train
human,<start> From Astr BackSpace oria
human,<start> Yes there is an N train
human,<start> I did not transfer
human,<start> At 57th Street
human,<start> I walked from there
human,<start> It is more than 4 blocks
human,<start> About 35  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace 35 minutes BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace 7 minutes
human,<start> I am an editor
human,<start> I freelance
human,<start> I edited a business proposal for a pharma ad agency
human,<start> I am currently seeking work
human,<start> It was promoting the services of the ad agency for a potential client regarding a specific drug manufacture BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace d BackSpace marketed by the pharma company
human,<start> The drug is for MS. I am not authorized to provide the name of the durg BackSpace  BackSpace  BackSpace rug
human,<start> I do not remember the MA BackSpace OA
human,<start> Yes I d BackSpace  BackSpace  BackSpace 
human,<start> Chicago
human,<start> yes
human,<start> psychology
human,"<start> I was a technical writer for more than 2 years, then when that job market began to lose business I turned to medical wr BackSpace  BackSpace editing and writing"
human,<start> I have been doing this for fir BackSpace ve years. 
human,<start> I do not understand what this refers to
human,<start> I did not know that
human,"<start> Who does w BackSpace """
human,<start>  BackSpace we
human,"<start>  BackSpace "" refer to?"
human,<start> What everyone is doing htere BackSpace  BackSpace  BackSpace  BackSpace ere...is to prove there is a difference in thinking between machines and human beings
human,<start> I think t BackSpace it may be possible
human,"<start> There are many ways to anse BackSpace wer that question, most of which have to do with the use of specific linguistic forms, specific uses of language, specific modifiers, use of the conditional, and s  BackSpace  on BackSpace  BackSpace  BackSpace o on"
human,"<start> If you ask me if I think I could convince you if BackSpace  BackSpace that I am a coo BackSpace mputer, rather than answering you by saying ""I think it may be possible"",  BackSpace  BackSpace --which uses the conditional--I would answer differently"
human,<start> 
human,<start>  BackSpace I do not know how much time is left
human,<start> I  BackSpace  BackSpace Twenty fivce  BackSpace  BackSpace  BackSpace e minutes is  BackSpace  BackSpace  BackSpace  BackSpace 
human,<start> Is that correct?
human,<start> OK
human,<start> I see
human,<start> Everuyt BackSpace  BackSpace  BackSpace ything is OK
human,<start> I have  BackSpace  BackSpace  BackSpace  BackSpace  BackSpace am going shopping
human,<start> food and supplements
human,<start> It has a section for health food and supplements. 
human,<start> I see
human,<start> health food and organic food
human,<start> macadamia nut butter. 
human,<start> it is high in omega-9 which is healthy
human,<start> mixed with oatmeal and other nutrients
