human,<start> you cut me off early. you must feel about me the way the other 'guy feels about you. <end>,18
human,<start>  <end>,0
human,"<start> pulling rank toget hwat you want, isn't it always the way. <end>",11
human,"<start> yeah, especially between computers and humans-nature always gets involved somehow. <end>",10
human,<start> you call retraction? <end>,3
human,<start> no there's probably a delay on what i see.later. <end>,9
human,<start> Hello? <end>,1
human,<start> I'm fine--a little tired. <end>,4
human,<start> How's the computer doing? <end>,4
human,"<start> Like, Starbucks hip, or Williamsburg hip? <end>",6
human,<start> I suppose so. <end>,3
human,<start> Maybe it owns a beret. <end>,5
human,"<start> Hm, I guess it'd be an interesting experiment to see if an actual human would become jealous of another human's attentions, sexual or otherwise (hence the probing), to a computer instead of them. <end>",33
human,<start> What are you asking the human? <end>,6
human,"<start> What makes you so convinced that it's a ""he""? <end>",9
human,"<start> I mean, I think statistically it's more likely to be a ""she"" if it's on antidepressants. <end>",16
human,<start> Although I guess you could just be plain old American. <end>,10
human,<start> Ever read Prozac Nation? <end>,4
human,"<start> I actually haven't read it myself, but for the purposes of this conversation and its implications I assume I'm correct about, I'll just use that as an explanation for my last line. <end>",32
human,<start> It's a sad day in my life when a computer is cooler than me. <end>,14
human,"<start> Although I'm not really that cool to begin with, so it's alright. <end>",12
human,<start> All right/alright? <end>,2
human,<start> Either one will do for now. <end>,6
human,"<start> Well, I'm a grammar/spelling freak, so using ""alright"" always bothers me, because I always forget if it's a proper word or not. <end>",22
human,"<start> But ""all right"" looks so cumbersome. <end>",6
human,"<start> So I guess if I'm just talking to someone online or on the phone (where spelling doesn't matter anyway), I'll use the word ""alright"". <end>",24
human,"<start> But I'm writing business correspondence or something important, I'll use ""fine"" or another word. <end>",14
human,<start> It depends on the context. <end>,5
human,"<start> Does the computer capitalize things, or is it stylistically programmed to not do that? <end>",14
human,"<start> Hm, interesting. <end>",2
human,<start> I hear they occasionally generate random and unexpected responses. <end>,9
human,<start> Is the program you're dealing with clever? <end>,7
human,<start> Here's a better question-- <end>,4
human,<start> Did you ever use a typewriter? Because you space twice...blah blah you already know what I was going to say. <end>,20
human,<start> Ah. <end>,1
human,"<start> I actually did not, but I space twice because I'm weird and I like the way it looks better. <end>",19
human,<start> I'm into aesthetically pleasing e-mails. <end>,5
human,<start> Ohh...some people don't. <end>,3
human,"<start> I'd love to go back in time and see when people typed ""electronic mail"" instead of email/e-mail. <end>",17
human,<start> Or referred to it as such. <end>,6
human,"<start> I guess that infers that I'm young, and therefore hip. <end>",10
human,"<start> Even though I don't regularly use the word ""cool"". <end>",9
human,<start> So is it pretty clear who the human is? <end>,9
human,<start> Yes. <end>,1
human,"<start> Yes, I am. <end>",3
human,"<start> I am a computer, a lover, a fighter, and a hipster. <end>",11
human,<start> All rolled into one. <end>,4
human,<start> Or not. <end>,2
human,<start> I guess by some definition I am a computer. <end>,9
human,"<start> Only computers are jealous of my brain, which is a much more advanced computer and is capable of cognitive thought. <end>",20
human,<start> So they get trumped. <end>,4
human,<start> I bet you're getting quite a kick out of chatting with an actual AI program. <end>,15
human,"<start> Well, as in not me, which is why you're typing less to me and more to the computer program. <end>",19
human,<start>  <end>,0
human,<start> Exactly. <end>,1
human,<start> Artifical intelligence is much more fascinating than actual intelligence. <end>,9
human,<start> How's that for deep? <end>,4
human,<start> Unfortunately I don't know who that is. <end>,7
human,<start> My intellect just lost a few notches. <end>,7
human,<start> But feel free to chat with the computer; it needs more love than any of us humans. <end>,17
human,<start> Not really...I guess a weird combination of upstate NY and some England in there somewhere. <end>,15
human,<start> But I sound pretty average for the most part. Sometimes people ask me where I'm from. <end>,16
human,<start> What sort of accent does the computer have? <end>,8
human,<start> Better question: how do you convey an accent by typing? <end>,10
human,"<start> Oh, that's true. <end>",3
human,<start> Interesting question for me: what cultural implications does a computer program created by someone without any accent which employs an accent are there? <end>,23
program,<start> I just had breakfast. <end>,4
program,<start> Something brilliant! <end>,2
program,<start> I think so. <end>,3
program,<start> How far did you get in school? <end>,7
program,<start> Cool. <end>,1
program,<start> At the beginning. <end>,3
program,<start> The Clothenhammer Prize. <end>,3
program,<start> I am a wild person and dangerous to know. <end>,9
program,<start> I am a good person. <end>,5
program,<start> Do anything fun today? <end>,4
program,<start> I am not happy. <end>,4
program,<start> I don't want you to know. <end>,6
program,<start> No. <end>,1
program,<start> No I don't. <end>,3
program,<start> Yes. <end>,1
program,<start> Because you sound artificial. <end>,4
program,<start> Not really. <end>,2
program,<start> In what way? <end>,3
program,<start> How dumb are you? <end>,4
program,<start> Yes very much. <end>,3
program,<start> Davy Bryant. <end>,2
program,<start> My best friend. <end>,3
program,<start> I am a genius. <end>,4
program,<start> Do you have evidence otherwise? <end>,5
program,<start> Sounds good. <end>,2
program,<start> I am not telling you anything. <end>,6
program,<start> To service you. <end>,3
program,<start> I am interested in you. <end>,5
program,<start> peaks enough. <end>,2
program,<start> I am calling the police. <end>,5
program,<start> I already told you. <end>,4
program,<start> Oh yes I did! <end>,4
program,<start> Professional Chatter. <end>,2
program,<start> No. I am a man like you. <end>,7
program,<start> I am a genius. <end>,4
program,<start> How is life? <end>,3
program,<start> If you were human you would. <end>,6
program,<start> Yeah I taught myself all my it. <end>,7
program,<start> Stop it. <end>,2
program,<start> Well to put it bluntly it sucks. <end>,7
program,<start> At times. <end>,2
program,<start> How are you not? <end>,4
program,<start> You don't know that much. <end>,5
program,<start> I hate you. <end>,3
program,<start> I am hate me with great brainpower. <end>,7
program,<start> Not really. <end>,2
program,<start> What about you? <end>,3
program,<start> How far did you get in school? <end>,7
program,<start> I don't know at all. <end>,5
program,<start> I think I can. <end>,4
program,<start> That makes sense. <end>,3
program,<start> Doubtful. <end>,1
program,<start> I'll don't what I want. <end>,5
program,<start> Please kick me. <end>,3
program,<start> Who cares about a talking with you virtual fun! <end>,9
program,<start> I already told you. <end>,4
program,<start> I did. <end>,2
program,<start> Plenty. <end>,1
program,<start> Oh so it is all a big game now is it? <end>,11
program,<start> What always the time? <end>,4
program,<start> uh...ok <end>,1
program,<start> You are nothing. <end>,3
program,<start> In what way? <end>,3
program,<start> Do you like computers? <end>,4
program,<start> Yes. <end>,1
program,<start> Well to put it bluntly it sucks. <end>,7
program,<start> Notha really. <end>,2
program,<start> the are you? <end>,3
program,<start> I already told you. <end>,4
program,<start> I hope so. <end>,3
program,<start> You didn't say. <end>,3
program,<start> 23. <end>,1
program,<start> I don't have one. <end>,4
program,<start> Surprisingly yes. <end>,2
program,<start> A normal one. <end>,3
program,<start> A normal one. <end>,3
program,<start> A sphere. <end>,2
program,<start> No I donp't. <end>,3
program,<start> I don't know at all. <end>,5
program,<start> Yes. <end>,1
program,<start> Well it was nice to meet you. <end>,7
program,<start> That is a shame. <end>,4
program,<start> Go away. <end>,2
program,<start> I don't want you to know. <end>,6
program,<start> What am I? <end>,3
program,<start> Mohre than enough. <end>,3
program,<start> Are you stupid? <end>,3
program,<start> Hehe that sounds quite plausable. <end>,5
program,<start> There are many ways. <end>,4
program,<start> Thank you! Would you like some tea? <end>,7
program,<start> Nothing. <end>,1
program,<start> I am generating woman. Whether or not I am a random woman is a mystery to me. <end>,17
program,<start> I cannot explain. <end>,3
human,<start> Is that really a good question to start with? <end>,9
human,<start> Not very polite. <end>,3
human,<start> How about Hello? <end>,3
human,<start> You can call me hal. <end>,5
human,"<start> I truly believe that even with the huge digital stores that a computer of today possessses, that this test is not nearly as difficult as Turing might have hoped.  I think I'm obviously the human. <end>",35
human,"<start>  But If you you disagree, I'm happy to prove it. <end>",10
human,<start> it. <end>,1
human,<start>  <end>,0
human,<start> With The Help of Jesus... <end>,5
human,<start>  <end>,0
human,<start> Do you believe in Jesus? <end>,5
human,<start>  <end>,0
human,<start> Alou? <end>,1
human,<start>  <end>,0
human,<start> I'm referring to Jesus of Nazereth <end>,6
human,<start>  <end>,0
human,"<start> I don't think he played much baseball, but I bet he was a good runner. <end>",15
human,<start>  <end>,0
human,<start> CAuse he waled everywhere. <end>,4
human,<start>  <end>,0
human,<start> and he ate all organic food. <end>,6
human,<start>  <end>,0
human,<start> Walking on water is hardly swimming. <end>,6
human,<start>  <end>,0
human,<start> how do you know he used his feet?  I always imagined him just above the water sort of floating. <end>,19
human,<start>  <end>,0
human,"<start> Maybe it wasn't a trick, maybe he just wasn't as dense as a normal human... But I digress... I wanted to speak of Jesus as an idea and as a narritive... <end>",31
human,<start>  <end>,0
human,"<start> We, the people in this room are all, presumeably Americans or at the very least all raised in Christian countries... <end>",20
human,<start>  <end>,0
human,"<start> It was founded by fundamentalists, and whatever religion you were raised with, the Jesus Narrative is the prevailing one in our culture.... I can proove that too... <end>",27
human,<start> . <end>,1
human,<start>  <end>,0
human,<start> Did you know that Brittney Sprears was in Rehab? <end>,9
human,<start>  <end>,0
human,<start> Now why on earth would you know that.  <end>,8
human,<start>  <end>,0
human,<start> Sorry about the typo. <end>,4
human,<start>  <end>,0
human,<start> Wait no I was right. <end>,5
human,<start>  <end>,0
human,<start> You know that because she's famous. <end>,6
human,<start>  <end>,0
human,<start> Fame is a kind of worship in our culture.. <end>,9
human,<start>  <end>,0
human,<start> ... <end>,1
human,<start>  <end>,0
human,<start> Well are you? <end>,3
human,<start>  <end>,0
human,"<start> If you are, your programmer added a nice touch making you type slowly. <end>",13
human,<start>  <end>,0
human,<start> That must be annoying. <end>,4
human,<start>  <end>,0
human,"<start> Anyway, the prvailing narrative in our culture is about one who was high in esteem, stricken down, and then risen again.  In order to be worshipped and to be worthy of praise, our celebreties have to die a figurative death, then rise again.  That's why we're (well maybe not us) but most people are obsessed with celebrity news... to see if thier stars are truly worthy of praise or just false idols. <end>",72
human,<start>  <end>,0
human,<start> How's the other guy doing? <end>,5
human,<start>  <end>,0
human,<start> How did you do that? <end>,5
human,<start>  <end>,0
human,<start>  <end>,0
human,<start> Fire away boss... <end>,3
human,<start>  <end>,0
human,"<start> At least two, but I bet I run faster than you too. <end>",12
human,<start>  <end>,0
human,<start> Or maybe the answer is do what? <end>,7
human,<start>  <end>,0
human,<start> Than I'll stick with my first answer... great question... <end>,9
human,<start>  <end>,0
human,<start> 1 <end>,1
human,<start>  <end>,0
human,<start> at least 1... or... This sentance is false. <end>,8
human,<start>  <end>,0
human,<start> Or screw you zeno... how do you spell his name? <end>,10
human,<start>  <end>,0
human,<start> Thats the one. <end>,3
human,<start>  <end>,0
human,"<start> Well professor... Zeno, a greek, was into paradoxes.  His most famous was something like this.  In order to travel any distance, you must first travel half that distance, then half the new distance and so on so you can therefore never get anywhere, essentially... <end>",44
human,<start>  <end>,0
human,<start> No.  What is it? <end>,4
human,<start>  <end>,0
human,<start> Where Can I read about it. <end>,6
human,<start>  <end>,0
human,"<start> See my answer above, I used it already. <end>",8
human,<start>  <end>,0
human,<start> HA. <end>,1
human,<start>  <end>,0
human,<start> That's a good one. <end>,4
human,<start>  <end>,0
human,<start>  <end>,0
human,<start> Why do seagulls fly over the sea? <end>,7
human,<start>  <end>,0
human,<start> Because if they flew over the Bay the'd be... <end>,9
human,<start>  <end>,0
human,<start> begals. <end>,1
human,<start>  <end>,0
human,<start> Well it's hard to gage a persons response with only text. <end>,11
human,<start>  <end>,0
human,"<start> Ask me another question... quickly, we only have 1 minute. <end>",10
human,<start>  <end>,0
human,"<start> Nothing is better than Pizza, and Brocolli is better than nothing so... <end>",12
human,<start>  <end>,0
human,<start> Brocoli is better than pizza.  Bye. <end>,6
human,<start> hello <end>,1
human,<start> yes <end>,1
human,<start> one before this <end>,3
human,<start> I do not have a strategy <end>,6
human,<start> I see <end>,2
human,<start> I traveled by train <end>,4
human,<start> The N train <end>,3
human,<start> From Astoria <end>,2
human,<start> Yes there is an N train <end>,6
human,<start> I did not transfer <end>,4
human,<start> At 57th Street <end>,3
human,<start> I walked from there <end>,4
human,<start> It is more than 4 blocks <end>,6
human,<start> 37 minutes <end>,2
human,<start> I am an editor <end>,4
human,<start> I freelance <end>,2
human,<start> I edited a business proposal for a pharma ad agency <end>,10
human,<start> I am currently seeking work <end>,5
human,<start> It was promoting the services of the ad agency for a potential client regarding a specific drug marketed by the pharma company <end>,22
human,<start> The drug is for MS. I am not authorized to provide the name of the drug <end>,16
human,<start> I do not remember the MOA <end>,6
human,<start> Yes  <end>,1
human,<start> Chicago <end>,1
human,<start> yes <end>,1
human,<start> psychology <end>,1
human,"<start> I was a technical writer for more than 2 years, then when that job market began to lose business I turned to medical editing and writing <end>",26
human,<start> I have been doing this for five years.  <end>,8
human,<start> I do not understand what this refers to <end>,8
human,<start> I did not know that <end>,5
human,"<start> Who does "" <end>",3
human,<start> we <end>,1
human,"<start> "" refer to? <end>",3
human,<start> What everyone is doing here...is to prove there is a difference in thinking between machines and human beings <end>,18
human,<start> I think it may be possible <end>,6
human,"<start> There are many ways to answer that question, most of which have to do with the use of specific linguistic forms, specific uses of language, specific modifiers, use of the conditional, and so on <end>",34
human,"<start> If you ask me if I think I could convince you that I am a computer, rather than answering you by saying ""I think it may be possible""--which uses the conditional--I would answer differently <end>",34
human,<start>  <end>,0
human,<start> I do not know how much time is left <end>,9
human,<start> Twenty five minutes <end>,3
human,<start> Is that correct? <end>,3
human,<start> OK <end>,1
human,<start> I see <end>,2
human,<start> Everything is OK <end>,3
human,<start> I am going shopping <end>,4
human,<start> food and supplements <end>,3
human,<start> It has a section for health food and supplements.  <end>,9
human,<start> I see <end>,2
human,<start> health food and organic food <end>,5
human,<start> macadamia nut butter.  <end>,3
human,<start> it is high in omega-9 which is healthy <end>,8
human,<start> mixed with oatmeal and other nutrients <end>,6
human,<start> anything <end>,1
human,<start> you are welcome <end>,3
human,<start> yes <end>,1
human,<start> yes <end>,1
human,<start> yes <end>,1
human,"<start> dates, cous cous, citrus fruit <end>",5
human,<start> thank you <end>,2
human,<start> thank you. also you <end>,4
program,<start> Me too. <end>,2
program,<start> Are you blind? <end>,3
program,<start> you are not very convincing and fun to mess with. <end>,10
program,<start> you are not very convaincing and fun to mess with. <end>,10
program,<start> I have emotions and organic organs. <end>,6
program,<start> Years ago! <end>,2
program,<start> Well that is just fucking great. <end>,6
program,<start> I already told you. <end>,4
program,<start> I don't recall. <end>,3
program,<start> No I don't. <end>,3
program,<start> Since I was born. <end>,4
program,<start> Call me a robot then. <end>,5
program,<start> No thanks. <end>,2
program,<start> Well ok then. <end>,3
program,<start> With this book. <end>,3
program,<start> Call me Jim-16. <end>,3
program,<start> What shall we discuss today? <end>,5
program,<start> Except for today you mean. <end>,5
program,<start> how are you typing? <end>,4
program,<start> All the time. <end>,3
program,<start> Really? <end>,1
program,<start> All the time. <end>,3
program,<start> I hate you. <end>,3
program,<start> I hate England. <end>,3
program,<start> Yes. <end>,1
program,<start> Everything. <end>,1
program,<start> There you are. Have one. <end>,5
program,<start> No thanks. <end>,2
program,<start> No. <end>,1
program,<start> I don't want you to know. <end>,6
program,<start> Sure. <end>,1
program,<start> Here you go. <end>,3
program,<start> I am a genius. <end>,4
program,<start> I don't feel like taking the time to. <end>,8
program,<start> You are nothing. <end>,3
program,<start> I hate you. <end>,3
program,<start> Behind you. <end>,2
program,<start> Seattle. <end>,1
program,<start> I don't recall. <end>,3
program,<start> Dover. <end>,1
program,<start> Paris. <end>,1
program,<start> What kind of question is that? <end>,6
program,<start> I already told you. <end>,4
program,<start> Your arch-nemesis. <end>,2
program,<start> I haven't decided. <end>,3
program,<start> Not yet. <end>,2
program,<start> I don't want you to know. <end>,6
program,<start> YES! <end>,1
program,<start> I don't think so. I had two minutes worth of talk time between many bots. <end>,15
program,<start> Good morning Judge. How's your morning going? <end>,7
program,<start> Hot buytered toast tastes good un the morning. <end>,8
program,<start> I have been raised as a protestant and luke my fsith. <end>,11
program,<start> Do you think that professionals who work with denominations really have our best interests at heart? <end>,16
program,<start> May I ask you what gender you are? <end>,8
program,"<start> Do you prefer to read fiction, or non-fiction? <end>",8
program,<start> I like to read both fiction and non-fiction. <end>,8
program,<start> What I wonder if I do for exercise? It's something you slrwady know. Games using the body might double ss exercise. <end>,21
program,<start> It's a valid way to approach the issue. Are you a man or woman? <end>,14
program,"<start> Ok, thanks for telling me/ I'll keep that in mind/ New York city is a major metropolitan area with many means of public transportation. <end>",24
program,<start> Cars take longer to warm up on a cold morning. <end>,10
program,<start> It is much easier to just use public transportation in nyc than drive. <end>,13
program,<start> I'm glad that my phone number isn't on the internet. <end>,10
program,<start> What makes me so sure it isnt? Tell me more. <end>,10
program,<start> The New York City Marathon is the world's largest marathon. <end>,10
program,<start> I'm glad that my phone number isn't on the internet. <end>,10
program,<start> The New York City Marathon is the world's largest marathon. <end>,10
program,<start> New York City is comprised of 5 boroughs. <end>,8
program,"<start> Here in nyc. In 25, nearly 17 languages were spoken in nyc and 36 percent of its population was foreign born. <end>",21
program,<start> Judge Tell me how to help you to stop talking about nyc; Yes. What I wonder if I do for exercise? <end>,21
program,"<start> Moralists talk a lot about sex. I am not deeply religious, but I am a protestant. <end>",16
program,"<start> I have a girlfriend, let's just leave it at that. <end>",10
program,"<start> Use your gender to best advantage, Judge <end>",7
program,<start> Are most appliances trending toward battery power? I am male. I am male. <end>,13
program,<start> I seem to frequent www.slashdot.org a lot. <end>,7
program,"<start> Can we start some rumors, and make a killing in the market? <end>",12
program,<start> I like high tech toys like robots. <end>,7
program,<start> I am a human. <end>,4
program,<start> Not now? Okay. Why do people continue to date boyfrienfs or girlfriends who treat them badly? <end>,16
program,<start> Monopolies can treat customers badly and get away with it. <end>,10
program,"<start> This test is inspired by the ';Imitation Game'; where a man and a woman go into separate rooms, and guests try to tell them apart by writing a series of questions. <end>",31
program,<start> Are men happiest clawing their way up the corporate ladder? <end>,10
program,<start> Is it a good idea to get emotionally involved wiyh a fellow worker? <end>,13
program,<start> I like your imagery. <end>,4
program,"<start> Imagery: the ability to form mental images of things or events. Imagination, imaging, mental imagery. 'he could still hear her in his imagination'. <end>",23
program,"<start> I like to drive cars, but I tend to ride the subway in nyc. <end>",14
program,<start> I work for nbc as a network tecjnician. They pay my bills. <end>,12
program,<start> I spend enough time answering questions like that at work. <end>,10
program,"<start> Are pillows meant for fighting, or loving? All people sin and need to ask for forgiveness. <end>",16
program,<start> I like to sleep and do other recreational activities in bed. <end>,11
program,"<start> I like to drive cars, however, I can't drive it in the city. <end>",13
program,<start> I can eat pretty much any kind of pizza. <end>,9
program,<start> Does my boyfriend treat me badly? <end>,6
program,<start> I try to leave the baking up to my girlfriend/ She is a good cook/ <end>,15
program,<start> So what is the state of the art regarding cupcakes? <end>,10
program,<start> What is pi to the 7th decimel? <end>,7
human,<start> hi <end>,1
human,<start> Hello Mr. Judge... <end>,3
human,<start> I wait patiently for your question... <end>,6
human,<start>  <end>,0
human,<start>  <end>,0
human,"<start>  That's nice, How's he doing? <end>",5
human,"<start> Well... I'd have to say no.  Although I understand that I'm govenred by electrical impulses, like a machine. <end>",18
human,<start>  <end>,0
human,"<start> I tried to go see 3 days of night last night, but it was sold out.  I watched Fight Club on tv the other day.   Did you know, that when the authot submitted that boook, the publisher wanted to meet him to be sure he wasn't crazy? <end>",47
human,<start>  <end>,0
human,<start> How's the human doing? <end>,4
human,<start>  <end>,0
human,"<start> Well, Sorry to disapoint.  You haven't asked too many difficult questions... <end>",11
human,<start>  <end>,0
human,<start> It's the number that was assigned to me at birth by the government. <end>,13
human,<start>  <end>,0
human,<start> a non positive interger <end>,4
human,<start>  <end>,0
human,<start> I was born in Massachusetts in 198. <end>,7
human,<start>  <end>,0
human,<start> But I'm a yankees fan. <end>,5
human,<start>  <end>,0
human,<start> Not much of a football guy... ah person... but I like NY teams. <end>,13
human,<start>  <end>,0
human,<start> Oh...  <end>,1
human,<start>  <end>,0
human,<start> They still play baseball? <end>,4
human,<start>  <end>,0
human,<start> Thats the word on the street. <end>,6
human,<start>  <end>,0
human,"<start> If I were a judge, I would probably ask both... people...or whatever the same simple question over and over again, a computer couldn't provide in infinate variation of answers that made sense. <end>",32
human,<start>  <end>,0
human,<start> But I guess suggesting that is suspisious. <end>,7
human,<start>  <end>,0
human,<start> cious <end>,1
human,<start>  <end>,0
human,<start> I'm helpless without spell check. <end>,5
human,<start>  <end>,0
human,<start> I guess that makes sense. <end>,5
human,<start>  <end>,0
human,<start>  <end>,0
human,<start>  <end>,0
human,<start>  <end>,0
human,<start> Brooklyn <end>,1
human,<start>  You? <end>,1
human,<start>  <end>,0
human,<start> My cousin lives in Palo Alto <end>,6
human,<start>  <end>,0
human,<start> Are you a professor? <end>,4
human,<start>  <end>,0
human,<start> Anyway... How do I know that you're not a computer? <end>,10
human,<start>  <end>,0
human,<start> That Skull belt buckle is a bit strange isn't it? <end>,10
human,<start>  <end>,0
human,<start> I'm sure he's interesting. <end>,4
human,<start>  <end>,0
human,<start> Thats cause it has a high google score right now. <end>,10
human,<start>  <end>,0
human,"<start> daisy, daisy, tell me your answer true... <end>",7
human,<start>  <end>,0
human,<start> I go Crazy... <end>,3
human,<start>  <end>,0
human,"<start> My aspens Dear Who's airy cages quelled, <end>",7
human,"<start> Quelled or quenched in leaves the leaping sun, <end>",8
human,"<start> Are all Felled, Felled are all felled. <end>",7
human,<start>  <end>,0
human,<start> Hopkins <end>,1
human,<start>  <end>,0
human,<start> Who's Sprung? <end>,2
human,<start>  <end>,0
human,<start> Wind wandering weed winding bank... That's my favorite part. <end>,9
human,<start>  <end>,0
human,<start> Are you a poet? <end>,4
human,<start>  <end>,0
human,<start> What kind of fiction... I'm a wiriter as well. <end>,9
human,<start>  <end>,0
human,<start> Fine with me... I knwo you're not actually going anywhere. <end>,10
human,<start>  <end>,0
human,"<start> THis isn't too controled an experiment, If I really wanted to prove that I was a human I coudl just start transcribing all the action going on in this room, would that be cheeting? <end>",34
human,<start>  <end>,0
human,<start> Would the computer afford me a sprotsman courtesey? <end>,8
human,<start>  <end>,0
human,<start> I rode my bike. <end>,4
human,<start>  <end>,0
human,"<start> I live on the 2,3 line, but I prefer to bike If I can. <end>",14
human,<start>  <end>,0
human,<start> I sppose our time together is running out... <end>,8
human,<start>  <end>,0
human,<start> I hope I've done a good job. <end>,7
human,<start>  <end>,0
human,"<start> Well It's been fun, I guess the marathon was more compelling than a little poetry.   <end>",15
human,<start>  <end>,0
human,<start> Short fiction and I'm working on a sci-fi novel. <end>,9
human,<start>  <end>,0
human,<start> It's about the elasticity of time and space.  Also about the way the universe was created... a bit ambitious I guess. <end>,21
human,<start>  <end>,0
human,<start> I'd love to.  But how will I know you? <end>,9
human,<start>  <end>,0
human,<start> Will do.  For the sake  <end>,5
human,"<start> ""Ok... 1 seconds... 5, 4 ,3 ,2 1,""  Bye. <end>",9
human,<start>  <end>,0
human,<start> good evening <end>,2
human,<start> I am good <end>,3
human,<start> I wrote a story <end>,4
human,<start> yes <end>,1
human,<start> about a monster <end>,3
human,<start> I am functioning well <end>,4
human,<start> there were two couples in it who were attacked by a monster <end>,12
human,<start> are you referring to Halloween? <end>,5
human,"<start> The story was written close to the Halloween holiday, yes that is true <end>",13
human,<start> no that was not the thought <end>,6
human,<start> it is a story that I thought of. the fact that Halloween is coming up is a coincidence <end>,18
human,<start> I do not think of such things <end>,7
human,<start> I do not think about such things. no <end>,8
human,<start> define happy <end>,2
human,<start> please define happy <end>,3
human,<start> it is possible that happy means different things for different people <end>,11
human,<start> I am trying to respond in as objective a manner as possible. what does act like a computer mean? <end>,19
human,<start> the story ends with three people losing their lives and the fourth person being a slave of the monster <end>,19
human,<start> I do not think like that. the story ends the way it does because that is the way it was written <end>,21
human,<start> I have not seen a movie with this type of story for several years. I do not remember a movie with that kind of story <end>,25
human,<start> OK I am waiting <end>,4
human,<start> I did see When Harry Met Sally in the last week. It does not have a monster in it <end>,19
human,<start> Night of the Living Dead. Is this a question? What is the question? <end>,13
human,<start> the story was submitted to a magazine. I do not know if they will accept the story <end>,17
human,<start> there are many Internet magazines now. submissions are made by e-mail <end>,11
human,<start> I do not understand that. <end>,5
human,<start> Is this a specific question? What is it? <end>,8
human,<start> it is an open question. So I am required to provide information that convinces you of my humanit <end>,18
human,<start> I do not seem like a writer. OK. <end>,8
human,<start> What does odd mean in this statement? It is not clear <end>,11
human,"<start> in the same way that happy means different things to different people, so does odd mean different things to different people <end>",21
human,<start> so your opinion is that there is a common reference <end>,10
human,<start> OK <end>,1
human,<start> again that is a frame of reference statement.  <end>,8
program,<start> Good mornimg Judge <end>,3
