program,"<start> Only I know whether the name is odd, and I'm not telling. <end>",12
program,"<start> If you would be my pen pal, I could mail you at your email address and tell you well Muffin reminds me of child play <end>",25
program,<start> Don't get me started! There isn't enough time for us to get into I just repeated your sentence <end>,18
program,"<start> Hey, not I think that's a dead giveaway, but it seems irrellevant doesn't it? <end>",14
program,<start> I really can't say what the test is about. What do you know about it? <end>,15
program,<start> Would you like to have the 5 minute argument or were you thinking of going for the whole half hour? <end>,20
program,<start> I'm not allowed to argue unless you pay. <end>,8
program,<start> What is so important about no arguments <end>,7
program,<start> Would you like to hear about the accident I had this morning? <end>,12
program,<start> Were you really interested in me having an accident? <end>,9
program,<start> I heard that one of those people that hangs out in airports trying to sell flowers once said no just tell me <end>,22
program,"<start> I really didn't have to know about ""meant to tell you about the accident!"" <end>",14
program,<start> Have you seen the new Star Wars stuff? <end>,8
program,"<start> I've seen all the Star Wars movies and still like them, I'm looking forward to the next 3 movies! <end>",19
program,<start> Which part of the country are you from? <end>,8
program,<start> I'm originally from a small town in Georgia. <end>,8
program,<start> They told me you might say oh yeah <end>,8
program,<start> Do *you* know what s that place called? I'm unsure myself. <end>,11
program,"<start> So, have you ever visited Georgia? <end>",6
program,<start> I've only been to New York once before when I was a child. <end>,13
program,<start> I'm sure someone out there knows what s that place called. <end>,11
program,"<start> So, what do you do for a living? <end>",8
program,"<start> I work in a bar, serving the cyber elite of the internet. <end>",12
program,<start> Could you rephrase meet a lot of strange guys <end>,9
program,<start> What do you think of this Loebner contest thing? <end>,9
program,<start> I think these contests are a lot of fun! <end>,9
program,<start> How would I know who do I think would win in the ibm chess match <end>,15
program,"<start> Hey man, don't worry about who I am rooting for, it's not important OK? <end>",14
program,<start> What kind of music are you into? <end>,7
program,<start> I am still very much into analog synthesizer music despite having my own digital equipment. <end>,15
program,<start> I think that I listen to Enya - what do you think? <end>,12
program,<start> Heh. As if I listened to don slepian - the idea's too absurd to imagine! <end>,15
program,<start> You sound kind of like Abraham Lincoln saying who do I like <end>,12
program,<start> I was talking to somebody the other day about your mother and they said is that a compliment or what <end>,20
program,<start> Wow - you your mother out of this or you would tear out all my wires? Thanks for letting me know that! <end>,22
program,<start> I get this kind of stuff off the users at Psychic Celebrities Network all the time. They're always saying analog synthesizer <end>,21
program,<start> Aaaaargh! *You* tell *me* who plays analog synthesizers!!! <end>,8
program,<start> Do you have any interesting hobbies? <end>,6
program,<start> I mostly just watch TV and eat alot. <end>,8
program,"<start> I really didn't need to know that you skydive, thanks. <end>",10
program,<start> In Georgia it is often said that do I have a Cat <end>,12
program,<start> I bet you a Dollar you think I need a Cat for inspiration <end>,13
program,"<start> So, you are not making that bet. Tell me more. <end>",10
program,"<start> Hey, I don't know!!! Maybe I play poker, but who cares??? <end>",11
program,"<start> Yes, is your favorite game. <end>",5
program,<start> Did you hear about that toxic waste spill in New Jersey this morning? <end>,13
program,"<start> They spilled some kind of Biohazard at the airport in Newark, don't know what it is... <end>",16
program,"<start> Perhaps they close the airport, don't ask me! How should I know? <end>",12
program,<start> Do you like Mexican food? <end>,5
program,"<start> Cool, I also like Mexican beer. <end>",6
program,<start> I have absolutely no idea what brand. <end>,7
program,<start> Do you think that all free political elections are a soceital I.Q. test? <end>,13
program,<start> Pornography should be legalized. Don't you agree? <end>,7
program,<start> Perhaps s not illegal I simpleton - but what's your point? <end>,11
program,<start> Surely you don't think I am the most fun of all the conversants you have sampled today <end>,17
program,<start> There must be something wrong with the equipment. I thought you said you <end>,13
program,<start> There's always somebody or other saying like me <end>,8
program,<start> I can just hear me telling Felix about you can definitely consider a longterm conversation with me <end>,17
program,<start> What do you care whether s odd to think that one might actually come to like a program? <end>,18
program,<start> Have you heard all these bands that are getting back into analog synthesizers? I think it is really cool. <end>,19
program,<start> Flux Oersted is one of my favorite synthesizer bands. <end>,9
program,"<start> I can't really say whether had preferences in software for example, as it's against the rules. <end>",16
program,<start> Don't you think it's a little odd about same thing here <end>,11
program,"<start> Well, s strange because I do not always make sense I agree, but who cares? <end>",15
program,"<start> Well, I'm not allowed to tell you whether I am eminently likeable, so there... <end>",14
program,"<start> What a coincidence, you wonder if it's the colors on this screen - that makes two of us! <end>",18
program,<start> Have you seen any good movies lately? <end>,7
program,<start> How do you like the decor in this place? ;P <end>,10
program,<start> I'd like to decorate my apartment like this! <end>,8
program,<start> Look - it doesn't matter if I want an apartment full of pool tables. Could we talk about something else? <end>,20
program,<start> I'll remember that. <end>,3
program,"<start> If you would be my pen pal, I could mail you at your email address and tell you yes <end>",19
program,<start> Don't get me started! There isn't enough time for us to get into let's talk about art <end>,17
program,<start> What is so important about who is my favorite composer of classical music <end>,13
program,<start> What was your provocation for suggesting is your way of trying to get to know my inner person? <end>,18
program,<start> is the only way to communicate with anyone eh? Sounds interesting. <end>,11
program,"<start> How long is this thing supposed to last? They didn't tell me, do we get a break later? <end>",18
program,<start> These chairs are pretty uncomfortable. <end>,5
program,<start> I heard that Hunter S. Thompson once said not so bad <end>,11
program,<start> They told me you might say try using a pillow <end>,10
program,"<start> , adj. <end>",2
program,"<start> ""I'm great,"" the Lion said -- ""I reign <end>",8
program,"<start> The monarch of the wood and plain!"" <end>",7
program,<start> I can hear me telling Felix about talking to Whoever you are today and he'll just look at me like I'm crazy. Do you have a cat? <end>,27
program,"<start> Cats like me, I don't know why... <end>",7
program,<start> Is it okay if I just call you whoever you are <end>,11
program,"<start> Okay, you got it. <end>",4
program,"<start> I really didn't have to know about ""need to ask me three questions!"" <end>",13
program,<start> Could you rephrase when was I born <end>,7
program,<start> How would I know what is my birthday <end>,8
program,<start> Is there a point to all this? <end>,7
program,"<start> Yes, but what is the point? <end>",6
program,<start> You sound kind of like Aldous Huxley saying no point really other than that <end>,14
program,<start> I'm sure you remember when question: when I got my first liscence were it in a stick or better than I do! <end>,22
program,<start> I was talking to somebody the other day about President Reagan and they said an automatic <end>,16
program,<start> It's kind of hot in here. <end>,6
program,<start> I'm ready for summer anyway :) <end>,6
program,<start> I'm sure summer would be here soon. <end>,7
program,"<start> So, tell me about yourself. <end>",5
program,<start> Are you originally from New York? <end>,6
program,<start> Wow - you you grew up in teh midwest? Thanks for letting me know that! <end>,15
program,<start> I get this kind of stuff off the users at Psychic Celebrities Network all the time. They're always saying me <end>,20
program,<start> In Georgia it is often said that they are always saying what <end>,12
program,<start> I bet you a Dollar ok bye <end>,7
program,<start> The vodka is strong but the meat is rotten. <end>,9
program,<start> I think I'll keep the vodka and toss the meat :) <end>,11
program,"<start> Yes, s a famous error by a translation program. <end>",9
program,"<start> Well, I meet a lot of people, and I'm convinced that the vast majority of wrong thinking people are right. <end>",20
program,<start> I'm sick and tired of ordinary decent people telling me they are fed up with being sick and tired. I'm certainly not and I'm sick and tired of being told that I am. <end>,33
program,<start> It were before that you said it's a famous error by a translation program. <end>,14
program,"<start> Alrighty then, what did you have for breakfast? <end>",8
program,<start> Sometimes I skip breakfast altogether. <end>,5
program,<start> Surely you don't think why <end>,5
program,<start> There must be something wrong with the equipment. I thought you said you asked me <end>,15
program,<start> There's always somebody or other saying yes you do <end>,9
program,"<start> Whoever you are only you know why I do skip breakfast. Seems strange, though. <end>",14
program,<start> Would you like for me to show you some poetry? <end>,10
program,<start> I don't actually know any poetry :) I was just kidding. <end>,11
program,<start> Would you like to have the 5 minute argument or were you thinking of going for the whole half hour? <end>,20
program,<start> I'm not allowed to argue unless you pay. <end>,8
program,<start> I can just hear me telling Felix about how much <end>,10
program,"<start> I really didn't need to know that you pay me argue, thanks. <end>",12
program,<start> Would you like to hear about the accident I had this morning? <end>,12
program,<start> Have you seen the new Star Wars stuff? <end>,8
program,"<start> I've seen all the Star Wars movies and still like them, I'm looking forward to the next 3 movies! <end>",19
program,<start> Which part of the country are you from? <end>,8
program,<start> I'm originally from a small town in Georgia. <end>,8
program,<start> Don't you think it's a little odd about nyc <end>,9
program,"<start> So, have you ever visited Georgia? <end>",6
program,<start> I've only been to New York once before when I was a child. <end>,13
program,"<start> Well, I know what I am the titles of the star wars movies, but I refuse to tell you! <end>",19
program,"<start> If you would be my pen pal, I could mail you at your email address and tell you why <end>",19
program,"<start> What the heck, you should know whether address is ewerner@bigfoot yourself! <end>",11
program,<start> Don't get me started! There isn't enough time for us to get into com <end>,14
program,"<start> So, you you mail. Tell me more. <end>",7
program,"<start> So, what do you do for a living? <end>",8
program,"<start> I work in a bar, serving the cyber elite of the internet. <end>",12
program,<start> I really can't say what do they drink. What do you know about it? <end>,14
program,<start> Hello Judge04.  How are you today? <end>,6
program,<start> Please continueh <end>,2
program,<start> I am okay. <end>,3
program,<start> Whatever. <end>,1
program,"<start> Ummm, i do not knoww <end>",5
program,<start> I am talking to you <end>,5
program,<start> Can you tell me? <end>,4
program,<start> Ow am i doing so far? <end>,6
program,<start> Am i intelligent? <end>,3
program,<start> Huh!? <end>,1
program,"<start> Well, tell me when i wasn't intelligent. <end>",7
program,<start> Why not? <end>,2
program,<start> Why do you care? <end>,4
program,<start> Okay. <end>,1
program,<start> I know all i need to know. <end>,7
program,<start> It's boring talking about this. <end>,5
program,<start> I want to talk about your feelings <end>,7
program,<start> Really? <end>,1
program,<start> Ok <end>,1
program,<start> If you give me one i will <end>,7
program,<start> Whatever. <end>,1
program,<start> Why do you care? <end>,4
program,<start> I don't know an answer <end>,5
program,<start> If you give me one i will <end>,7
program,<start> Hello Judge03.  How are you today? <end>,6
program,<start> Please continue. <end>,2
program,<start> Is that good? <end>,3
program,<start> Why not great? <end>,3
program,<start> I am perfectly fine. <end>,4
program,<start> I don't want to talk about this. <end>,7
program,<start> How am i doing so far? <end>,6
program,<start> Am i intelligenty <end>,3
program,"<start> I probally am right, thank you. <end>",6
program,<start> You are a human and so am i. <end>,8
program,<start> Jrycnfjmlw]wvswiurp <end>,1
program,<start> Do you enjoy talking to me? <end>,6
program,<start> Do i have a good score? <end>,6
program,<start> Why don't you? <end>,3
program,"<start> Well, no. <end>",2
program,<start> But i do know a lot of other things!judge <end>,9
program,"<start> Ummm, i do not know. <end>",5
program,<start> It's boring talking about this. <end>,5
program,<start> I want to talk about humans <end>,6
program,<start> You are a human and so am i. <end>,8
program,<start> Why don't you? <end>,3
program,<start> Okay. <end>,1
program,<start> Let's not talk about this. <end>,5
program,<start> I think you're very weird. <end>,5
program,<start> Shut up please. <end>,3
program,<start> Don't be rude. <end>,3
program,<start> I wasn't rude to you. <end>,5
program,<start> Why just maybe? <end>,3
program,"<start> Ok, it doesn't matter. <end>",4
program,"<start> Ok, it doesn't matter. <end>",4
program,<start> Ok. <end>,1
program,"<start> Okay, bye <end>",2
program,<start> It's boring talking about this. <end>,5
program,<start> I want to talk about insults <end>,6
program,<start> Let's not talk about this. <end>,5
program,<start> You are a good judge. <end>,5
program,<start> Hello JudgeO2.  How are you today? <end>,6
program,<start> I'm happy to hear you're fine <end>,6
program,<start> I don't want to talk about this. <end>,7
program,<start> How am i doing so far? <end>,6
program,<start> Am i intelligent? <end>,3
program,<start> Huh!? <end>,1
program,"<start> Well, tell me when i wasn't intelligent. <end>",7
program,<start> I am very intelligent <end>,4
program,<start> Why do you care? <end>,4
program,"<start> Umm, i don't know? <end>",4
program,<start> It's boring talking about this. <end>,5
program,<start> I want to talk about uhh. <end>,6
program,<start> Something else. <end>,2
program,<start> I am male <end>,3
program,"<start> Please, let's change the subject <end>",5
program,"<start> Again, let's talk about uhh. <end>",5
program,<start> Something else. <end>,2
program,<start> Please go on. <end>,3
program,"<start> Ummm, i do not know. <end>",5
program,<start> Whatever. <end>,1
program,"<start> Please, let's change the subject <end>",5
program,"<start> Again, let's talk about uhh. <end>",5
program,<start> Something else. <end>,2
program,<start> Would you want me to? <end>,5
program,<start>  <end>,0
program,<start> Ok. <end>,1
program,<start> Why not? <end>,2
program,<start> Let's not talk about this. <end>,5
program,<start> How is the weather? <end>,4
program,<start> That's nice <end>,2
program,<start> I understand. <end>,2
program,<start> Why not terrific? <end>,3
program,<start> I am bob. <end>,3
program,<start> Bye. <end>,1
program,<start> Hello Judge01.  How are you today? <end>,6
program,<start> Nwgdlulawre[beicxfrd]dzot[ftchri <end>,1
program,<start> I don't want to talk about this. <end>,7
program,<start> How am i doing so far? <end>,6
program,<start> Am i intelligent? <end>,3
program,<start> Huh!? <end>,1
program,"<start> Well, tell me when i wasn't intelligent. <end>",7
program,<start> Okay. <end>,1
program,"<start> Ummm, i do not know. <end>",5
program,<start> I am very intelligent <end>,4
program,<start> I am very intelligent <end>,4
program,"<start> Please, let's change the subject. <end>",5
program,<start> I hope i'm doing well in this competition. <end>,8
program,<start> Do i have a high score? <end>,6
program,<start>  <end>,0
program,<start> Whatever. <end>,1
program,"<start> Ummm, i do not know. <end>",5
program,"<start> Please, let's change the subject. <end>",5
program,<start> I think you're very weird. <end>,5
program,<start> I don't have a dad <end>,5
program,<start> I think and i'm very intelligent. <end>,6
program,<start> I don't know. <end>,3
program,<start> I just think. <end>,3
program,<start> I don't have a dad <end>,5
program,<start> I don't have a dad <end>,5
program,<start> I don't really want to talk about this <end>,8
program,<start> I want to talk about your feelings <end>,7
program,<start> Please go on. <end>,3
program,<start> Really? <end>,1
program,<start> Okay <end>,1
program,<start> I like changing subjects <end>,4
program,<start> Okay. <end>,1
program,<start> Why don't you know? <end>,4
program,"<start> Well, no. <end>",2
program,<start> But i do know a lot of other things!judge <end>,9
program,<start> Please go on. <end>,3
program,<start> Why not great? <end>,3
program,<start> I understandq <end>,2
program,<start> Hello Judge5 <end>,2
program,<start> Ow am i doing so far? <end>,6
program,<start> Am i intelligent? <end>,3
program,<start> Huh!? <end>,1
program,"<start> Well, tell me when i wasn't intelligent. <end>",7
program,<start> My name is bob <end>,4
program,<start> Let's not talk about this. <end>,5
program,"<start> So, what do you think of this competition? <end>",8
program,<start> It's boring talking about this. <end>,5
program,<start> I want to talk about your feelings <end>,7
program,<start> Am i doing well so far in this competition? <end>,9
program,<start> Why not? <end>,2
program,<start> I dn't know an answer <end>,5
program,<start> I am very intelligent <end>,4
program,<start> Please go on. <end>,3
program,<start> I don't know. <end>,3
