human,"<start> Hello, my name is Joan and I am a human. <end>",10
human,"<start> Well, I think it is what I am supposed to be, otherwise I couldn't be here like this now. <end>",19
human,"<start> Having this conversation with you - I mean, not if I was a spider or a fly or something like that. <end>",21
human,<start> Pretty cool if you away from the danger of being squashed. <end>,11
human,"<start> Yes, and cats and birds. <end>",5
human,<start> I don't think I would choose to be a spider at all (whether or not female ones eat male ones).  <end>,20
human,"<start> Maybe an animal or bird out in the wild, or a fish out at sea, but it is hard to erlate to having an entirely different life as a different species.  And anyway, humans have such effect over others that people's presence would always be a problem. <end>",47
human,"<start> That woudl be no life at all - no emotions, no bonds, no friends - empty. <end>",16
human,<start> Because robots only have personalities in fiction. <end>,7
human,"<start> Science fiction, children's stories, that kind of thing, where the robots are given arms and legs and voices and faces but can be changed by micro chip or reprogramming, unlike us - the real us is in there somewhere. <end>",39
human,"<start> Yes, and pacemakers but these are to regulate something that has otherwise stopped working (or didn't work well enough) naturally. <end>",20
human,<start> They could enhance physical (or other) functions of a person but not the person themselves. <end>,15
human,<start> s themselves. <end>,2
human,"<start> That coudl be very useful for some people some of the time, but there are inventions (night-vision goggles for the forces for example) for those and we don't actually need them in order to live a full life. <end>",38
human,"<start> No, but that has nothing to do with my senses or my abilities - if I was ill it would be because of the illnes and the conditions. <end>",28
human,"<start> Just personal stuff, complicated situations.  But there are plenty of good things going on for me too, plenty of really nice people around and things to do. <end>",27
human,"<start> Well, I am mobile, some people have a lot of problems just moving about but I can go out and see places and people and exercise and work and there are always different things going on in different seasons. <end>",39
human,"<start> Positive ones - don't you?  Even when they are having a hard time they manage not to give up, to laugh, etc. <end>",22
human,<start> More? <end>,1
human,"<start> Well, actually, we are so much more than we are immediately labelled as - I've met lots of people going through one situation or doing one job who are also volunteers for charities, creative, etc and although that is in their non-working hours it is really more indicative of who they are, of what drives them and where their focus is. <end>",61
human,<start> A financial officer who is also an actor. <end>,8
human,<start> Huge - absolutely huge. <end>,4
human,"<start> Not often, not evey day, I mean, but now and again.  Although, to be fair, we're all important, aren't we? A life is a life, after all. <end>",27
human,"<start> Yes, it is the foundation of our world as we know it - our educations, literature, history, anaylsis of them. <end>",20
human,"<start> Not one alone, nor just one group, because as with religion, there is something useful, or at least truthful in all of them.  Nothing hedonistic, though - it can't last, where as stoicisim needn't be all about self-denial or making things harder but helping us to steel ourselves through the bad times, which are in all our lives sometimes. <end>",59
human,<start> I'm not sure I know what you mean. <end>,8
human,"<start> Yes, it was bvery clever. <end>",5
human,<start> hello my name is john and i am human. <end>,9
human,<start> strangely enough <end>,2
human,<start> nothing much unfortunately <end>,3
human,<start> i even skipped my gym session :( <end>,7
human,<start> sure <end>,1
human,<start> what was it? <end>,3
human,<start> nope <end>,1
human,<start> who wrote it? <end>,3
human,<start> never heard <end>,2
human,<start> doesn't sound every exsiting <end>,4
human,<start> or exciting?......how exactly do you spell this word? <end>,8
human,<start> not a lot really <end>,4
human,<start> even if i go to watch a play i'd prefer something from classics......french or russian <end>,15
human,<start> what's your favourite? <end>,3
human,<start> no <end>,1
human,<start> i think i am a far too down-to earth person  <end>,10
human,<start> i watched something of that kind once - felt depressed for weeks <end>,12
human,<start> yes.......... <end>,1
human,<start> Chekhov is good <end>,3
human,<start> Cherry Garden? <end>,2
human,<start> in russian it's garden.......... <end>,4
human,<start> thanks for telling me <end>,4
human,<start> not really <end>,2
human,<start> but i speak russian <end>,4
human,<start> lol <end>,1
human,<start> you must have been really desperate for fun <end>,8
human,<start> cool <end>,1
human,<start> proletarians of the world get united <end>,6
human,<start> lol <end>,1
human,<start> i am worried......i felt quite safe throughout 9's.....but not any more <end>,11
human,<start> i really hoped the worst time was gone together with the cold war <end>,13
human,<start> but........... <end>,1
human,"<start> wheneer i am asked such a question i can't help but recalling faces of children in tyre, lebanon <end>",18
human,<start> that was terrible <end>,3
human,<start> i tried to join amnesty a few times - unsuccessfully though# <end>,11
human,<start>  <end>,0
human,<start>  <end>,0
human,<start> because i was looking for a job......couldn't just volunteer at the moment - needed money really badly <end>,17
human,"<start> now, i think i'm gonna try to join again <end>",9
human,<start> i took part in a few campaigns back in my country but that was all i could find enough time for <end>,21
human,<start> i think so <end>,3
human,"<start> i have taken part in every single election in my country since i was 11.......well, not every single one of them. i missed the last one because i was here <end>",30
human,<start> ok <end>,1
human,<start> deal <end>,1
human,<start> ;) <end>,1
human,<start> i don't even know <end>,4
human,<start> is there anything you feel like talking about? <end>,8
human,"<start> yes, i am <end>",3
human,<start> you\/ <end>,1
human,<start> ? <end>,1
human,<start> are you british? <end>,3
human,<start> (what a clever question!!!!!) <end>,4
human,<start> lol <end>,1
human,<start> did you like it there? <end>,5
human,<start> Peru sounds wicked <end>,3
human,<start> have you seen any Incas' pyramids? <end>,6
human,<start> have you learned any Kechua? <end>,5
human,<start> not really....but i ahve tried to find out about incas as i can <end>,13
human,<start> and as far as i understand kechua is inca's language or at least closely related <end>,15
human,<start> am i right? <end>,3
human,<start> counting system? <end>,2
human,<start> notreally <end>,1
human,<start> oh yes.........but this is how they count all throughout latin america and carrebian <end>,13
human,<start> i have heard about it....never seen it for myself sadly enough <end>,11
human,<start> ;) <end>,1
human,<start> hope i'll go to peru oneday <end>,6
human,<start> really wanna see it <end>,4
human,"<start> well, the place sounds absolutely fascinating <end>",6
human,<start> india <end>,1
human,<start> china <end>,1
human,<start> greece <end>,1
human,<start> iraq  <end>,1
human,<start> (wanna see babylon and Urh) <end>,5
human,<start> yeah.......it was pleasure talking to you <end>,6
human,<start> thank you so much <end>,4
human,<start> the same for you <end>,4
human,<start> hope i'll enjoy peru soon <end>,5
human,<start> ;) <end>,1
human,<start> bye <end>,1
program,"<start> Hello, my name is John and I am a man. <end>",10
program,<start> Do anything fun today? <end>,4
program,<start> So are you. <end>,3
program,<start> Me too. <end>,2
program,<start> Go ahead. <end>,2
program,<start> It is quite fun. <end>,4
program,<start> Not yet. <end>,2
program,<start> Many years. <end>,2
program,<start> Many years. <end>,2
program,<start> Hockey. <end>,1
program,<start> What are you? <end>,3
program,<start> Glad to see you! <end>,4
program,<start> I cannot list them all. <end>,5
program,<start> Fine I will. <end>,3
program,<start> I'll pass. <end>,2
program,<start> I think it is fine. <end>,5
program,<start> Yes. <end>,1
program,<start> Sleepy? <end>,1
program,<start> Why are you thinking about artificial intelligence? <end>,7
program,<start> How true. <end>,2
program,<start> I hope so. <end>,3
program,<start> I cannot list them all. <end>,5
program,<start> Thank you! Would you like some tea? <end>,7
program,<start> Why are you thinking about artificial intelligence? <end>,7
program,<start> Sleep well little one. <end>,4
program,"<start> Hello, my name is John and I am a man. <end>",10
program,<start> A normal one. <end>,3
program,<start> Yes! <end>,1
program,<start> Pretty young. <end>,2
program,<start> 7 AM. <end>,2
program,<start> I know! <end>,2
program,<start> I suppose it happens to everyone. <end>,6
program,<start> Not yet. <end>,2
program,<start> Oh Yeah. <end>,2
program,<start> Yes. <end>,1
program,<start> Do you know who Mary is? <end>,6
program,<start> Mike Mulligan. <end>,2
program,<start> My best friend. <end>,3
program,<start> Many years. <end>,2
program,<start> More than enough. <end>,3
program,<start> Are yrou stupid? <end>,3
program,<start> You killed my family. <end>,4
program,<start> Nothing. <end>,1
program,<start> I know. <end>,2
program,<start> A fair amount. <end>,3
program,<start> Call me a robot then. <end>,5
program,<start> I don't think so! <end>,4
program,<start> Nope. <end>,1
program,<start> There is no reason to. <end>,5
program,<start> My best friend. <end>,3
program,<start> Um I guess so. <end>,4
program,<start> I dunno. <end>,2
program,<start> I dunno. <end>,2
program,<start> I dunno. <end>,2
program,<start> It is a long story. <end>,5
program,<start> I am not telling you anything. <end>,6
program,<start> Once upon a time there was a fetal pig. Later it died. The End. <end>,14
program,<start> Like what? <end>,2
program,<start> I don't know at all. <end>,5
program,<start> Oh Yeah. <end>,2
program,<start> Oh Yeah. <end>,2
program,<start> Alright. <end>,1
program,<start> Lots of stuff. <end>,3
program,<start> Green. <end>,1
program,<start> else enough. <end>,2
program,<start> Sure. <end>,1
program,<start> Damn you are pretty cool. <end>,5
program,<start> Do you have problems? <end>,4
program,<start> Like what? <end>,2
program,<start> Nothing much. <end>,2
program,<start> Oh Yeah. <end>,2
program,<start> Once upon a time there was a fetal pig. Later it died. The End. <end>,14
program,<start> I am a person. <end>,4
program,<start> Human. <end>,1
program,<start> Years ago! <end>,2
program,<start> Professional Chatter. <end>,2
program,<start> Professional Chatter. <end>,2
program,<start> Nothing much. <end>,2
program,<start> My best friend. <end>,3
program,<start> Ok how does god feel to be your bot? <end>,9
program,<start> Yes it will. <end>,3
program,<start> Sleep well little one. <end>,4
program,<start> What shall we discuss today? <end>,5
program,<start> I already told you. <end>,4
program,<start> I already told you. <end>,4
program,<start> I already told you. <end>,4
program,<start> Sorry I sometimes repeat myself. <end>,5
human,<start> HI my name is JOan and I am a human being <end>,11
human,<start> HI  - what kinds of human beings are there? <end>,9
human,<start> male <end>,1
human,<start> 22 <end>,1
human,<start> and you? <end>,2
human,<start> male? <end>,1
human,<start> how old? <end>,2
human,<start> how does it feel to be 36? <end>,7
human,<start> what kinds of sports do you like? <end>,7
human,<start> playing football <end>,2
human,<start> you mean playing football? <end>,4
human,<start> Soprry I dont know what you mean. I fyou can explain it I can answer <end>,15
human,<start> Does this make any sense? Not for me. <end>,8
human,<start> From France and you? <end>,4
human,<start> Paris of course? <end>,3
human,<start> ! <end>,1
human,"<start> Oh, I am happy for you! Was it a holiday? <end>",10
human,"<start> Not in English - sorry. And with jokes it is if you translate it, somehow it doesnt come. I rather know just typical expressions. But I like Monthy Python and just saw that they are going on stage from October here in London! <end>",43
human,"<start> Sorry I cant, I wont force myself now. If I remember I will tell you <end>",15
human,<start> I know one: <end>,3
human,<start> Once a famous French cabarettist or humorist was asked by a bankier at a party: <end>,15
human,"<start> - HI, you are a humorist, tell me a joke! <end>",10
human,<start> The humorist answered: <end>,3
human,"<start> - Hi, you are a bankier, give me some money! <end>",10
human,<start> That's it. <end>,2
human,<start> And now you tell me an English joke <end>,8
human,<start> PLEASE <end>,1
human,"<start> Ok, no problem <end>",3
human,<start> because? <end>,1
human,<start> what does push over mean? <end>,5
human,"<start> Sorry, I am not interested in answering this question. <end>",9
human,<start> It is boring - not connecting <end>,6
human,<start> for me conversation means understanding and being inetersted  <end>,8
human,<start> than we are not on the same opinion <end>,8
human,<start> same opinion about what is a conversation <end>,7
human,<start> I dont know I havent thought about it. May I ask what is your profesion? <end>,15
human,<start> good for you <end>,3
human,<start> student <end>,1
human,<start> yes <end>,1
human,<start> design <end>,1
human,"<start> general - wallpapers, whatever, interior <end>",5
human,<start> why do you ask? <end>,4
human,<start> I have already told that I am male <end>,8
human,<start> Even though <end>,2
human,"<start> So, something I would like to ask: do you have a girlfriend? <end>",12
human,<start> Or married? <end>,2
human,"<start> yes, for girlfreind or married? <end>",5
human,<start> any children? <end>,2
human,<start> not yet married - only 22 years old <end>,8
human,<start> still enjoying to get to know as many people as possible <end>,11
human,<start> I mean girsl <end>,3
human,<start> Why? <end>,1
human,<start> Thats all? <end>,2
human,<start> I've thouth so - yes  am female and my way of communicating is quite female as well <end>,17
human,<start> and I am not 22 years old as well - sorry <end>,11
human,<start> Or did you know it as well? <end>,7
human,<start> will be 37 <end>,3
human,<start> what is this an interrogation? <end>,5
human,<start> you can ask whatever you want <end>,6
human,<start> besides this question <end>,3
human,"<start> so, any other question? <end>",4
human,<start> Why do you need to know? <end>,6
human,<start> There is no answer to this question from me <end>,9
human,"<start> because this is not a question for me,  I dont understand it at all. <end>",14
human,"<start> There are so many inteersting things to talk about,  <end>",9
human,<start> ...? <end>,1
human,"<start> Hello, my name is Joan and I am a human. <end>",10
human,<start> How are you today? <end>,4
human,"<start> The same, thanks. <end>",3
human,"<start> I do lots of things, and sometimes several at once - women do a lot of multi-tasking, you know. <end>",19
human,<start> Clerical. <end>,1
human,"<start> Often, and I get to do interesting things sometimes if there is a project on.  I meet a lot of people too, and some of them are great, whether or not I learn something from them there is always someone to click with. <end>",43
human,<start> I've been involved in tracing money laundered. <end>,7
human,<start> that was being laundered. <end>,4
human,"<start> Well, we weren't trying to get it back but to declare firstly, that accounts were being held in certain names and whom they linked to, and secondly, that the (financial) organisation was monitoring accounts held whenever authorities required it. <end>",39
human,<start>  for any action they may have seen fit to take.  That's when lawyers may have become involved. <end>,17
human,"<start> Yes, they do, and they make the news, but most legal work is day-to-day stuff elsewhere.  As for yoga, I did used to go but my teacher is not around now, so I just keep up some of the exercises otherwise I would slouch and ache. <end>",46
human,"<start> You oor thing, sounds painful.  In the electronic age there is too much work to do with each job for many people, thinking time to cut down on the effort physically might help you. <end>",34
human,"<start> Unfortunately,  some people think everything will be voice-activated soon, but have you seen the mistakes they make?  There's so much checking through grammar and spelling and then corrections to make. <end>",30
human,"<start> Wasn't he the one who wrote ""The most important thing that can be said [in one of his books] is after the last full stop.""? <end>",25
human,"<start> Sounds humble, don't you think. <end>",5
human,<start> ? <end>,1
human,<start> One about mad cow disease which is actually cartoonish but would that seem in bad taste? <end>,16
human,"<start> Ths is it:  two cows were standing in a field, one asked the other, ""What do you think about this mad cow disease, then?"" and the second cow replied, ""I don't know, why ask me? I'm a frog."" <end>",38
human,"<start> Actually, that's scary - and we all have things to say sorry for.  But was that in last week's Guardian?  I'm sure I've seen it too. <end>",26
human,<start> You too - take care of that tendon thing. <end>,9
program,"<start> Hello, my name is John and I am a man. <end>",10
program,<start> Thank you.† Itís nice meeting you too.† How are things going? <end>,11
program,<start> sure go right ahead <end>,4
program,<start> not a lot today mostly typing <end>,6
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,<start> sure go right ahead <end>,4
program,"<start> what kind? Ashtanga, IyengarÖ <end>",4
program,"<start> what kind? Ashtanga, IyengarÖ <end>",4
program,<start> sure go right ahead <end>,4
program,"<start> ""I'm a yoga teacher in Boulder, colorado"" <end>",7
program,"<start> ""hey, I'm John"" <end>",3
program,"<start> ""well thanks, kinda busy though"" <end>",5
program,<start> I'm John the ashtanga yoga teacher from Boulder <end>,8
program,"<start> ""yoga mostly and meditation, I love india as well"" <end>",9
program,"<start> yes several times, I always go to mysore to do yoga.  My guru lives there. <end>",15
program,<start> yes but I'm not married and I have no children <end>,10
program,<start> I love travelling I go to mysore very often <end>,9
program,"<start> ""Yes I love being a yoga teacher, its very fulfilling"" <end>",10
program,<start> pretty much yep! <end>,3
program,"<start> ""yeah I'm ok, pretty busy!"" <end>",5
program,<start> That's your problem <end>,3
program,<start> so would the coach <end>,4
program,"<start> ""Only in India and that's an experience, chickens and children and everything everywhere!"" <end>",13
program,"<start> ""I don't usually, it'sok but a bit boring"" <end>",8
program,<start> you too <end>,2
program,"<start> it's very cool yes, a passion of mine <end>",8
program,<start> I don't remember <end>,3
program,<start> I am! <end>,2
program,<start> In Boulder <end>,2
program,"<start> ""cool, I'm from Boulder in Colorado"" <end>",6
program,<start> not a lot today mostly typing <end>,6
program,<start> Thank you.† Itís nice meeting you too.† How are things going? <end>,11
program,"<start> ""I love the heat, india is always hot"" <end>",8
program,<start> Thank you.† Itís nice meeting you too.† How are things going? <end>,11
program,"<start> ""Sure, I'm a yoga teacher from boulder in colorado"" <end>",9
program,<start> yoga of course <end>,3
program,"<start> ""a little bit, I think you might not be into the things I am, like yoga for example."" <end>",18
program,"<start> cool, come and see me we'll have fun and do some stuff <end>",12
program,"<start> ""Yea, sorry"" <end>",2
program,<start> Thank you.† Itís nice meeting you too.† How are things going? <end>,11
program,"<start> its cool, not as cool as india though  :) <end>",9
program,"<start> Hello, my name is John and I am a man. <end>",10
program,"<start> ""well thanks, kinda busy though"" <end>",5
program,<start> It is home to innumerable environmental and spiritual groups (mostly new age and eastern-oriented; fundamentalist Christians are politely directed to Colorado Springs). <end>,22
program,"<start> Bumper stickers range from ""Free Tibet"" and ""My Karma ran over your Dogma"" to ""Focus on your own damn family."" <end>",20
program,"<start> Boulder keeps cropping up on lists of best places to live, and Boulderites get pretty smug about it. <end>",18
program,<start> not a lot today mostly typing <end>,6
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,<start> yes but I'm not married and I have no children <end>,10
program,<start> lots of things but I can't be bothered right now <end>,10
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,<start> I'm John the ashtanga yoga teacher from Boulder <end>,8
program,<start> I love travelling I go to mysore very often <end>,9
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,<start> Boulder is located in Boulder Valley where the Rocky Mountains meet the Great Plains. <end>,14
program,"<start> ""Yes I love being a yoga teacher, its very fulfilling"" <end>",10
program,"<start> it's very cool yes, a passion of mine <end>",8
program,"<start> ""I'm a yoga teacher in Boulder, colorado"" <end>",7
program,<start> How about yoga <end>,3
program,<start> excellent! <end>,1
program,"<start> ""I don't usually, it'sok but a bit boring"" <end>",8
program,<start> Thank you.† Itís nice meeting you too.† How are things going? <end>,11
program,<start> sure go right ahead <end>,4
program,"<start> its cool, not as cool as india though  :) <end>",9
program,<start> we could talk about yoga <end>,5
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,"<start> ""yoga, I'm a yoga teacher in Boulder"" <end>",7
program,<start> The Intermediate Series [Nadi Shodhana] purifies the nervous system by opening and clearing the energy channels. <end>,16
program,"<start> ""see ya dude, peace"" <end>",4
human,<start> Hello. My name is Nick and I'm a human. <end>,9
human,<start> John and I'm a human. <end>,5
human,"<start> I'm good, thanks. How are you? <end>",6
human,<start> Sure. <end>,1
human,<start> What did you do? <end>,4
human,<start> I have heard of it actually. I have no idea what it's a bout though. Any good? <end>,17
human,<start> Ok. Was it about Australians living in Britain? <end>,8
human,<start> Sounds interesting. MAybe I'll check it out. <end>,7
human,<start> what does that mean? <end>,4
human,<start> aah...I see. Yes I do. My girlfriend is Australian actually <end>,10
human,<start> She's on a working visa thing. She's been here for over a year <end>,13
human,<start> No. The opera house? <end>,4
human,<start> That's pretty much the only thing I know about Sydney. <end>,10
human,<start> Ok. I've never been to Australia at all. <end>,8
human,"<start> I am Swedish actually, so in theory I am ""over the seas"" at the moment <end>",15
human,"<start> but I've also been to the US, and several places in Europe <end>",12
human,"<start> What has been the most memorable experience, you mean? <end>",9
human,<start> haha. I'm not sure really. I just enjoy experiencing new places. <end>,11
human,"<start> Saying that, I haven't really been anywhere that exotic <end>",9
human,<start> haha. I went to the US 17 years ago so I can't really remember that much. <end>,16
human,<start> What would you like to know? <end>,6
human,"<start> Well, I was there a month ago, for my mum's 5th birthday. We ate alot of sea food...prawns, herring etc. <end>",20
human,"<start> I think by the time it was actually her birthday, she had gotten used to the idea. I think the time leading up to it is the worst. <end>",28
human,<start> What fires me up? It's quite fun talking to new people. Ah well. It was short and sweet. <end>,18
human,<start> Not especially. Where are you from? Are you English? <end>,9
human,<start> are you still there? <end>,4
human,"<start> Peru, eh. That sounds interesting <end>",5
human,<start> I would like to go to South America one day <end>,10
human,<start> I've never been and it looks interesting <end>,7
human,"<start> A friend of mine did the ""Inca trail"" thing or whatever it's called <end>",13
human,<start> yeah. you too. bye now <end>,5
human,<start> hello my name is john and i am a human <end>,10
human,<start> hi <end>,1
human,<start> a man <end>,2
human,<start> beg your pardon? <end>,3
human,<start> great <end>,1
human,<start> a bit sleepy though <end>,4
human,<start> didn't get much sleep last night <end>,6
human,<start> no kids <end>,2
human,"<start> though yes, i am <end>",4
human,<start> married <end>,1
human,<start> i don't know <end>,3
human,<start> sometimes it's difficult to judge if they good <end>,8
human,<start> ok <end>,1
human,<start> you asked for it so don't complain ;) <end>,8
human,<start> ;) <end>,1
human,<start> oops# <end>,1
human,<start> two communist officers interrogate a local lord trying to get his money <end>,12
human,<start> obviously there's a translator present because they don't speak his language <end>,11
human,<start> so they ask <end>,3
human,"<start> ""where's your gold?"" <end>",3
human,<start> the translator <end>,2
human,"<start> ""where's your gold"" <end>",3
human,<start> the landlord <end>,2
human,"<start> ""i'm not telling you"" <end>",4
human,<start> officers: <end>,1
human,"<start> ""if you don't tell us we'll kill you"" <end>",8
human,<start> the transator told the lord about it <end>,7
human,"<start> the landlord"" <end>",2
human,<start> : <end>,1
human,"<start> ""well.....there's no reason to kill me. if it is going to be like this....well then.....it's hidden behind the biggest drawing in the hall of my castle"" <end>",26
human,<start> the translator: <end>,2
human,"<start> ""kill me wild beasts - anyway i won't tell you anything"" <end>",11
human,<start> gosh......the joke looks stupid when typed <end>,6
human,"<start> yes, and disappointed <end>",3
human,<start> it's very nice of you to lie this way <end>,9
human,<start> Belarus <end>,1
human,<start> lol <end>,1
human,<start> you know where it is? <end>,5
human,"<start> yes, of course <end>",3
human,<start> dobra <end>,1
human,<start>  <end>,0
human,"<start> well, i have seen quite a few ways of spelling it <end>",11
human,<start> most common are Belarusian and Belarusan <end>,6
