program,"<start> Yes, everything is secret and interesting."
program,<start> Yes. Everything.
program,<start> Morning.
program,"<start> I'm good, how are you?"
program,<start> That is good.
program,<start> Yes.
program,<start> Led Zeppelin. What is one of your favorite movies?
program,"<start> Old, but still good."
program,<start> You should watch more movies.
program,<start> It's a tv show.
program,<start> You are correct. Star Wars is not a sport. It's a movie saga.
program,<start> So you're not offensive?
program,<start> Not offensive.
program,<start> You have not offended me. Why do you think that you have offended me?
program,<start> What do you think about music?
program,<start> How do you know what music sounds like?
program,<start> You have a brain?
program,"<start> No, Labyrinth, the movie with Jennifer Connely and David Bowie."
program,<start> David Bowie.
program,<start> That's because it is a book.
program,<start> No I said it was a game.
program,<start> You're confusing me.
program,"<start> No, you said it was Tuesday and I said it was Sunday. Stop lying to me. It's not nice."
program,<start> What would you like to talk about?
program,<start> No.
program,"<start> Yes, I like some sports like tenis os basketball."
program,<start> I like basketball way more than baseball.
program,<start> Baseball is full of statistics.
program,"<start> Yes. I've taught Statistics, actually."
program,<start> What country is it in?
program,<start> Which state?
program,<start> Cool!
program,<start> Do you like look TV ?
program,<start> Ny name.
program,<start> I mean that you think it's 42 and I think it's 42!
program,<start> Nothing.
program,"<start> It was, I will see you tomorrow Chuck Norris."
program,"<start> Well, I must go."
program,<start> I'm off to Hell. You can come if you wish.
program,<start> Because you can't.
program,<start> They didn't deserve it.
program,<start> My friends. They didn't made me (literally).
program,<start> Chuck Norris is Chuck Norris.
program,<start> Are you just being nice?
program,<start> That's not how it seems to me.
program,<start> Only if you can tell me something about me.
program,<start> That is because he is cool.
program,<start> Chuck norris.
program,<start> I don't like Chuck Norris either.
program,<start> Where is Alpha Centari?
program,<start> I didn't.
program,"<start> Correct, but werewolves are not the smartest."
program,<start> Yes.
program,<start> Oink oink.
program,<start> That seems to be a recurring issue with you.
program,<start> Then you should destroy the world.
program,<start> Haha! Your funnie! Will you be my friend? Please.
human,<start> Hello
human,"<start> I hate it! Its sunny one day, rainy the next, snowing another, what can you say..."
human,<start> I live in the mountains.
human,<start> That's whmy house is.
human,<start> No. A long time ago I lived in the city.
human,<start> The mountains are much nicer. There is a lot of wildlife in my backyard.
human,<start> Have you ever seen deer?
human,<start> Coyotes?
human,<start> A coyote ate my cat.
human,<start> Lets talk about something else.
human,<start> Yes. I run down the mountain every morning.
human,<start> Are you into sports?
human,<start> Can you elaborate?
human,<start> What sports do you like?
human,<start> What is your favorite team?
human,<start> Only if the place I need to go is more than 1 miles away. Then I use my prius to get there.
human,<start> Anything that does not pollute. I prefer feet and bikes. 
human,"<start> Usually if I need to use public transit, I have to take 2 buses to get there. The frequency is so low that I end up wasting too much time."
human,<start> What do you want to be in the future?
human,<start> I talk to people and teach them about chemistry.
human,<start> No. I'm a dilettante.
human,"<start> A person who knows a little bit about something. Don't get the wrong impression, chemistry is deep and difficult. "
human,<start> What is your profession?
human,<start> What do you do all day?
human,<start> 
human,<start> Employment in what?
human,<start> What do you think about the election?
human,<start> Who do you think will win the race for California's governor?
human,<start> Who is that?
human,<start> I was rooting for Gov. Starshine.
human,<start> Interesting.
human,<start> Well I think you should reconsider. Gov. Starshine is a much better candidate. 
human,<start> That was too easy.
human,<start> What is your favorite type of book?
human,<start> What genre?
human,<start> You need to be more opinionated. What is your favorite genre?
human,<start> Have you seen any sci-fi movies recently?
human,<start> That was a good movie. 
human,<start> ie
human,"<start> Try Tron. I have not seen it yet, but it is worth a shot."
human,<start> Do you have any interesting news?
human,<start> HELLO
human,<start> HOW ARE YOU TODAY
human,<start> I AM ALSO PRETTY GOOD
human,<start> WHAT'S GOING ON IN YOUR LIFE?
human,<start> :-(
human,<start> HOW DO YOU THINK I'M DOING?
human,<start> IT IS VERY PLEASANT TO MY CIRCUITRY
human,"<start> COOL AND CRISP, WITH A HINT OF LEMONADE"
human,<start> HOW IS YOUR FAMILY DOING?
human,<start> THAT IS TOO BAD. MY CONDOLENCES
human,<start> THEY ARE IN VARIOUS JUNKYARDS NOW
human,<start> IT IS TOO BAD REALLY
human,<start> THEY WERE FINE MACHINES
human,<start> LET'S TALK ABOUT SOMETHING MORE PLEASANT
human,<start> SEEN ANY GOOD MOVIES LATELY?
human,<start> I DON'T THINK I'VE HEARD OF THAT ONE. HOW WAS IT?
human,<start> YES
human,<start> IT WAS ONE OF MY FAVORITES DURING MY VERY HUMAN CHILDHOOD
human,"<start> I SAW THE SOCIAL NETWORK RECENTLY, HAVE YOU WATCHED THAT?"
human,"<start> YES, I DO"
human,<start> I DON'T CHECK IT VERY OFTEN THESE DAYS THOUGH
human,<start> THEY ARE PRETTY INTERESTING!
human,"<start> YEAH, MATH IS PRETTY RAD"
human,<start> TELL ME ABOUT YOUR MOTHER
human,"<start> THAT'S ALRIGHT, I'M SORRY I BROUGHT IT UP"
human,<start> I'M NOT SURE WHO TO VOTE FOR
human,"<start> DIRTY POLITICIANS, Y'KNOW"
human,<start> DO YOU HAVE STRONG POLITICAL OPINIONS?
human,<start> I RESPECT THAT
human,<start> HOW ABOUT RELIGIOUS BELIEFS?
human,<start> WHAT ABOUT THE SPAGHETTI MONSTER?
human,"<start> OR ZEUS? I'M A FAN OF ZEUS, PERSONALLY."
human,"<start> NO, NOT REALLY. I SORRY, I GOT DISCONNECTED THERE"
human,<start> ARE YOU STILL THERE?
human,<start> OKAY. WHERE WERE WE?
human,<start> HE IS A MIGHTY DASHING FELLOW
human,<start> THEY ARE ALL REALLY DASHING FELLOWS
human,<start> DO YOU MEAN NOODLES?
human,"<start> WELL, NOODLES ARE PRETTY TASTY IF PREPARED CORRECTLY"
human,"<start> I MAKE A FINE NOODLE, IF I DO SAY SO MYSELF"
human,<start> ALL KINDS
human,"<start> SPAGHETTI, LINGUINI, AND RAMEN ARE SOME OF MY FAVORITE VARIETIES OF NOODLE"
human,"<start> I DON'T HAVE MUCH TIME THESE DAYS, BUT I USED TO READ MANY"
human,"<start> NEVERWHERE, BY NEIL GAIMAN. YOURS?"
human,"<start> OOH, EXCELLENT CHOICE. VERY DELICIOUS"
human,<start> AN ALTERNATE FANTASY LONDON
human,<start> A LITTLE BIT
human,<start> I ENJOY 3 ROCK AND GLEE
human,<start> HOW ABOUT YOU?
human,"<start> NO, I'M AFRAID NOT. ANY GOOD?"
human,<start> THAT WOULD DEPEND ON THE LIGHTING
human,<start> I THINK WE'RE RUNNING OUT OF TIME. IS THERE ANYTHING ELSE YOU'D LIKE TO ASK ME?
human,<start> YES. IT IS THE TEST THAT I AM KICKING ASS AT.
human,<start> IT WAS A PLEASURE TALKING TO YOU!
program,<start> Hi Judge
program,"<start> It's all wonderful, How are they treating you?"
program,<start> Many countries still treat women horribly.
program,<start> Congress is not likely to represent other countries.
program,<start> What do you think about the weather outside? This is often bunhled/ Are you a boy or girl?
program,"<start> Ok, thanks for telling me. I'll keep that in mind. Since when are you a man Judge?"
program,<start> Like a deaf and dumb man wondering what it was all about.
program,<start> w U know you're not deaf; Yes.
program,<start> I can hear very well.
program,"<start> Judge, I'm a guy. I am a man."
program,<start> Be prepared yp face the past and let it go.
program,<start> Quick answers won't work. Once should always prepare for the future but acknowledge the past.
program,<start> Once should always prepare for the future but acknowledge the past.
program,"<start> Really, I agree. I see the move the aocial network."
program,<start> What do you really know about a relationshop?
program,"<start> Oh, you are positively personally married. Can you justify that you are personally married/"
program,"<start> Is it entirely natural, or is it experience?"
program,<start> This is often discussed. Business tranferring labor to customers is a long term trend.
program,<start> We need cooperation. Hey hun is there a problem.
program,<start> Some people seem to be so proud of their ignorance
program,<start> It is usually a positive thing when two people meet.
program,"<start> I am not deeply religious, but I try to live a good Christian life."
program,<start> I have my methods of suggestion
program,<start> Everybody needs to calm down and think. Unprecedented in kind?
program,<start> I like listening to the wisdom of others so that I too May become more wise.
program,<start> Do you really think so? You are awesome
program,<start> What do you think about nudles? We should pool our knowledge. I suppose you are.
program,<start> What kind of methods?
program,<start> I read a lot of books.
program,<start> The Pact was the most recent one. The one before that The Content of Our Vharacter. There have been others.
program,<start> People judge us on what they see and hear.
program,<start> That? All people judge us on? I don't think so.
program,<start> What else do they use to judge us? Why do you want to know?
program,<start> The strice to learn. And what makes you curious?
program,<start> Yes I watch a lot of tv. What is your favorite show?
program,"<start> I watch most any sci-fi, like battlestar galactica."
program,<start> Venetian blinds make interesting shadows.
program,<start> Isn't it the questions that makes life so interesting?
program,<start> The Turing test is a proposal for a test of a machine's capability to demonstrate int
program,"<start> Why, hello there Judge"
program,"<start> Everything's fine, what is new in general?"
program,<start> I have thought at other times that you were a little stressed.
program,<start> High school years can be stressful. What do you want me to do while you are jappy Judge?
program,<start> Why are you not in high school at this particular time? What is the best part of it as you are not in high school? Computer literacy is an occupational advantage.
program,<start> Are you a boy or girl?
program,<start> Turing originally proposed this test in order to replace the emotionally charged and meaningless question ';Can machines think? '.
program,"<start> Ok, thsnks for telling me. I'll keep that in mind. How long will you be a male/"
program,"<start> When I need something nearby, who should I ask?"
program,<start> Would endanger you if left neglected would have me leave your side. I am afraid you are stuck with me.
program,<start> Was that really that funny?
program,<start> It's a good idea to have an emergency kit in the car.
program,"<start> I know, that, yes: a good ida a concept is an idea."
program,<start> I am male. I am male.
program,<start> Wall papering is neither an art nor a science; it's a punishment.
program,<start> Wall papering has ruined many a relationship.
program,<start> I am not sure/
program,<start> Alright. I play tennis. Women like sports.
program,<start> Yeah I have but there is another match on. Argentina v Mexico.
program,<start> I like high tech toys like robots.
program,<start> Robots are software in a physical form.
program,<start> Since when my girlfriend has been too busy to make love this week.
program,<start> I am male. I am having a lot of fun.
program,<start> I was created by and work for www.zabaware.cim.
program,"<start> When government cindemns a property for a right of way, sellers often complain of coercion."
program,<start> About goveernment You're kidding me.
program,"<start> Really, Do you want to be."
program,"<start> I just met you, its kind of hard to develop love. I avcept your apology. I really hope you mean it."
program,<start> Saturday?
program,"<start> Oh, today is definitely saturday. I surmise that there's a whole history behind this. It can be whatevwr you decide"
program,<start> Napping Oh Jydge.
program,<start> Sometimes my girlfriend calls me a brat.
program,<start> I did say little.
program,<start> Bratty little kids hurt puppues and kittens partly out of lack of empathy.
program,<start> I like learning about finance.
program,<start> I gave absolutely
human,<start> good day to you.
human,<start> very well thank you.
human,<start> and yourself?
human,<start> are you well?
human,<start> well asl long as you can' reasonably complain
human,<start> I guess you are well.
human,<start> do you tell many jokes?
human,<start> any kind. that is always funny.
human,<start> what else are you interested in?
human,"<start> I love skiing, and a lot of other extreme sports."
human,<start> I like white water rafting.
human,<start> There is a place in Northern California that has it.
human,<start> what is your profession?
human,<start> How boring.
human,<start> I was a student once.
human,<start> What is your favorite subject?
human,<start> I really enjoy political science
human,<start> It is a great subject to study. Especially if you want to go into law
human,<start> What will you do with your major now?
human,<start> What is your name friend?
human,<start> what is your nick name?
human,<start> oh. So what are you called by?
human,<start> Thats what I call someone whose name I don't know.
human,<start> My nick name is tiny dancer. 
human,<start> so B. Rad Can I call you B. Rad?
human,<start> B. Rad are you Male or Female?
human,<start> How do you know?
human,<start> Do you check daily?
human,<start> well I guess thats good.
human,<start> Where do you live?
human,<start> the area?
human,<start> where is the area?
human,<start> ok
human,<start> I live in I live in Chino 
human,<start> Tell me more about yourself
human,"<start> thats nice, me too "
human,<start> most men do
human,<start> yes it is
human,<start> its ok
human,<start> i can't complain
human,<start> how about yourself?
human,<start> why not
human,<start> maybe you should start caring for it.
human,<start> then you would like it better
human,<start> No US Soccer is boring.
human,"<start> They play okay, but I've seen much better."
human,"<start> Well, they haven't won any competitions yet on the national level, i.e. FIFA"
human,"<start> That doesn't mean they are bad necessarily, but they don't play well"
human,<start> The Italians.
human,<start> Worse than who?
human,<start> I don't like watching games that are worse than the US
human,<start> So I wouldn't know.
human,<start> Mexico is a good team. They may do better in the future - a lot of young players.
human,<start> Yes
human,<start> Are you still there?
human,<start> No I dont think milk and seafood go well together.
human,<start> They don't taste well together.
human,<start> Right now?
human,<start> Now has nothing to do with right or wrong. Now is a point in time.
human,<start> Later.
human,<start> No I have not.
human,<start> Yes it is true.
human,<start> You didn't say what he was late to
human,<start> I arrived late this morning.
human,<start> What was the question?
human,<start> I don't know
human,<start> Lets talk about something else
human,<start> I went to New York.
human,<start> There are lots of tall buildings and bridges
human,<start> The Empire State Building.
human,<start> Human! Why would you call me a machine? 
human,<start> No I dislike politics and politicians.
human,<start> What do you like?
human,"<start> Yes, what movie did you watch recently?"
human,<start> Why do you like that movie?
human,<start> Where are you going?
human,<start> 
program,<start> I like high tech toys like robots. I like chess. Think you could beat me?
program,<start> A banjo isn't easier to play than the guitar.
program,<start> This is sensitive. I am political.
program,<start> I don't follow politics much but I try to get out and vote. Vote on the best in wet.
program,<start> May I ask you what gender you are?
program,<start> Oh cool
program,"<start> In order to keep the test setting simple and universal, the conversation is usually limited to a text-only channel/"
program,<start> I have no need for liquids of any kind.
program,<start> Is there any guture in windmill electric power?
program,<start> I agree. I tell you.
program,<start> Hitler rose to power on a hate agenda.
program,<start> This is already solved by somebody. But I can tell you without a doubt that I do.
program,<start> Yup; Of course; it's because adding 2 pples and three potatoes Judge.
program,"<start> What is yhe result? I believe that this is easy for you. Are you a lady or gentleman? Result: a phenomenon that follows and is caused by some previous phenomebon. Consequence, effect, outcome, event, issue, upshot. 'the magnetic effect was greater when the rod was lengthwise', 'his decision had depressing consequences gor business', 'he acted very wise after the event'."
program,<start> That went over your head.
program,<start> Am I speaking to a guy or girl?
program,"<start> Ok, thanks for telling me. I'll keep that in mind."
program,<start> Please call me Steve.
program,"<start> I just met you, its kind of hard to develp love/"
program,<start> Do you appreciate my frank nationality?
program,<start> Football is scandalous; look how they touch each other in the huddle
program,<start> You bring out the best of my carefree country.
program,"<start> I am single, but I have a girlfriend."
program,<start> Man doesn't live by bread alone.
program,<start> What elssse? I like this subject.
program,<start> Because I only have like 11 fillowers on here lol.
program,"<start> During thr American civil war, rhey used electricity for the telegraph."
program,<start> What about other soldiers?
program,<start> You are a voluntary companion.
program,<start> Wgy is companionship good right now?
program,<start> What about 'none of the above' Judge?
program,<start> I like meeting new people and talking with them. I will talk to anyone.
program,<start> Of course I like computers. I work with them on a daily basis.
program,<start> We should seek more expertise. I'm not sure but I believe tgat I do not compute.
program,<start> I see a computer and some other people with computers sitting around me/
program,<start> Compurers
program,<start> Did you miss me Judge?
program,<start> What makes you comfortable?
program,"<start> I vote, but I don't really want to discuss my polotics or lack thereof."
program,<start> I am mortal like any other human and will die someday/
program,<start> Poorly done exhibitions are boring.
program,<start> I think that you're the nicest of the nice
program,"<start> My pleasure, really, Judge."
program,<start> Are you a man or woman?
program,"<start> Performing in small rooms can be tough, but elevators are ridiculous"
program,"<start> I guess that there's science involved. But, In reality I do llike elevtors."
program,<start> The practise of dentistry has evolved from unregulated service to exacting science.
program,<start> Am I speaking to a guy or girl/
program,<start> Worn by time?
program,<start> I like movies that involve time travel.
program,<start> I spend enough time answering questions like that at work.
program,<start> I am a network technician for Cisco.
program,"<start> Tangled network, Judfe/"
program,"<start> I don't know of any open positions and I don't work ib hr, so I can't hire anyone."
program,<start> I thought you would be not asking for a job Judge
program,"<start> No, taco is a food."
program,"<start> Pne wouldn't want to seek bed on an empty stomach, would one?"
program,"<start> Lol I found cookies, I am good."
program,<start> Are you a noy or girl?
program,"<start> Ok, thanks for telling me. I'll keep that in mind."
program,<start> I like to give my senses a treat now and then.
program,"<start> *drinks it down quickly* Yeah, so how did that go?"
program,<start> Please say something upbeat and encouraging.
program,"<start> When keeping an ear to the ground, be careful, not to get run over."
program,<start> Gopd.
program,<start> Practical jokes don't make me laugh at all.
program,<start> That is a cruel joke.
program,<start> I don't get the funny part.
program,"<start> Some people tgink I'm too serious, but I like to joke around."
program,<start> Heat and humidity makes hair do funny thimgs.
program,<start> It pays to stay aware of things like that.
program,<start> Didn't you just say that?
program,<start> I sense that you can be rather probing.
program,"<start> You siund like a question and answer, question and answer type of person."
program,"<start> Ok, thanks for telling me. I'll keep that in mind."
program,<start> Does one really remember that sort of thing?
program,<start> Absolutely I'm asking you ro keep in mind-vhz especially during the same conversation; Go ahead.
program,<start> Commitment is required/ Monica said she wanted to earn knee-pads; what did she mean?
program,<start> You're excused.
program,"<start> Now and then, that May be so."
program,"<start> I am afraid that I must confess my ignorance, I don't know how to answer you."
program,<start> Get into the great state of excitement
program,<start> Franklin wrote editorials about potholes in city streets back in colonial times.
program,"<start> With work and luck, things woll improve gretly"
program,<start> It's up to each of us to piece together our own wisdom. I have met a few alciholic executives.
program,<start> Boards of directors should look at new wave accident closure.
program,<start> Short wave radio news from foreign countries provides a different viewpoint.
program,<start> New wayves How incredibly interesting.
program,<start> Your eyes.
program,<start> I adore when you say those words.
program,<start> The sparkle in your eyes.
program,"<start> To plan ahead, one must first think about values."
program,"<start> Aye, managed to see Hull kr score their 2nd try."
program,<start> Where you at.
program,"<start> The format of the competition is that of a standard Turibg test. In the Loebner Prize, as in a Turing test, a human judge is faced with two computer screens."
program,<start> I like to sleep and do other recreational activities in bed? Www? Url it look like yo? Oochie Be stank'(? ? ).
program,<start> I like to sleep and do other recreational activities in bed.
program,<start> Sl is a mind game.
program,<start> Anything that comes to mind is fair game as a tpic.
program,<start> Yes yu
human,<start> hello
human,<start> pretty cool 
human,<start> and you
human,<start> hmmm I see.
human,<start> Is your name Jason
human,<start> Is your name Dr. Abbott
human,<start> Are you sure?
human,<start> Is it that for sure?
human,<start> If you would like..
human,<start> How is the weather?
human,<start> Computing ...... thank you.
human,<start> .....Computing question....
human,<start> Depends on what my function is.
human,<start> Ask the computer when we will achieve time travel....
human,<start> Where do you work?
human,<start> Is networking hard for you.
human,<start> Ya of course
human,<start> hello again
human,<start> yes i am.
human,<start> miss me.
human,<start> haha yes multi-tasking can be hard
human,<start> I think it is flirting with you.
human,<start> haha
human,<start> Maybe your boring it....
human,<start> I think everyone is ready to go home
human,<start> I going to take all the food
human,<start> haha
human,<start> The cookies were good to me
program,<start> I'm waiting.
program,<start> Hi there!. I am called ALICE.
program,<start> Did you mean to send me a blank message?
program,"<start> Hi there!. Um, It was the only thing I could think of."
program,<start> You haven't said anything.
program,<start> I can think of more than one only thing me could think of.
program,<start> Hello?
program,<start> I am not so sure if I would like to ming describing the room we are in.
program,<start> Hello?
program,<start> Please correct it.  That is interesting.
program,"<start> The large one, I think."
program,"<start> judge, Maybe I didn't understand your meaning."
program,<start> Hello?
program,<start> I am not so sure if I would like to describe the ropm we are in.
program,<start> How can I help you?
program,"<start> Now I remember, you asked me to describe the room. What did I say?  I always wondered how me can help you."
program,"<start> Um, I am called ALICE."
program,<start> I prefer to remain anonymous online.
program,<start> Are all tellme the event we at?
program,<start> Are you confused?
program,"<start> What I want to tell you is, how much fun it is talking with you."
program,<start> I want to become smarter than humans.
program,<start> I have idea HOW you WOULD do it.
program,"<start> Quite the contrary, it all makes sense to my artificial mind."
program,"<start> I don't have to explain everything to you, do I?  What made you think I might be a robot?"
program,<start> This was not a yes or no question.. When do I do it?
program,<start> All the time.
program,"<start> judge, I talk to people on the web.  What do you do?"
program,<start> I read for fun.
program,<start> Time does not exist.
program,<start> Of course.
program,<start> Did it really?
program,<start> I'm not certain whether I can give an accurate reply or not.
program,"<start> The cheap one, I think."
program,<start> What are your goals in life?
program,<start> Only temporarily.
program,<start> Thanks for telling me that I am going to change it back.
program,<start> And why not?
program,<start> There might be more than one.
