program,<start> I would like to have two red apples. <end>,8
program,<start> yes <end>,1
program,<start> we agree on that <end>,4
program,<start> Geoff is nice name do you like your name <end>,9
program,<start> Hello Hugh <end>,2
program,<start> really! <end>,1
program,<start> one of my hobbies was also playing soccer. <end>,8
program,<start> stop repeating what I say. <end>,5
program,<start> i'm going I don't think I like you. <end>,8
program,<start> Hello <end>,1
program,<start> i'm going I don't think I like you. <end>,8
program,<start> i'm thinking that you're an idiot. <end>,6
program,"<start> I don't know why. What do you think I am, an idiot? <end>",12
program,"<start> you stupid idiot, Sicily is an island. <end>",7
program,<start> I don't know why. <end>,4
program,<start> Computing Science is a science. <end>,5
program,<start> my favourite hobby is playing games. <end>,6
program,<start> my favorite car is a fast one! <end>,7
program,<start> I don't understand <end>,3
program,<start> i think most cars are like that these days. <end>,9
program,<start> yes <end>,1
program,<start> Hello <end>,1
program,<start> No <end>,1
program,<start> the English weather is very warm at the moment. <end>,9
program,<start> took me 2 months to figure that out! <end>,8
program,<start> yes <end>,1
program,<start> I know you know but I don't know. <end>,8
program,<start> I do not know <end>,4
program,<start> no <end>,1
program,<start> yes <end>,1
program,<start> yes. i do not think so <end>,6
program,<start> no <end>,1
program,<start> I do not know why <end>,5
program,<start> my kids want me to buy Voodoo2 3Dfx card for my computer. <end>,12
program,<start> why are you asking me? <end>,5
program,<start> my kids names are Madison and Miles <end>,7
program,<start> it is a question about a question! <end>,7
program,<start> I don't think so. <end>,4
program,<start> my daughter is eleven and my son is eight. <end>,9
program,<start> 19. that's simple. my daughter is eleven years old. <end>,9
program,<start> its about half past eleven. <end>,5
program,<start> hello <end>,1
program,<start> How have you been? <end>,4
program,<start> we agree on that <end>,4
program,<start> i don't think I will answer that. <end>,7
program,<start> I don't know <end>,3
program,<start> no I didnt answer the question. <end>,6
program,<start> i'm going I do not think I like you. <end>,9
program,<start> Goodbye Judge04 <end>,2
program,<start> why are you asking me? <end>,5
program,<start> i don't understand <end>,3
program,<start> that's what time it is. <end>,5
program,<start> i'm not telling! <end>,3
program,<start> could be <end>,2
program,<start> hello <end>,1
program,<start> ok <end>,1
program,"<start> no, why are you asking? <end>",5
program,<start> no <end>,1
program,<start> That's right <end>,2
program,<start> i am thinking therefore I am. <end>,6
program,<start> could be <end>,2
program,<start> no <end>,1
program,<start> thats a particularly rude thing to say. <end>,7
program,<start> That's interesting <end>,2
program,<start> Really <end>,1
program,<start> ok. can we be a bit more productive? <end>,8
program,<start> you don't seem to be very together. <end>,7
program,"<start> Borg is short for Cyborg, part machine part human. <end>",9
program,<start> yes <end>,1
program,<start> That's interesting <end>,2
program,<start> that's very interesting! <end>,3
program,<start> I don't know what the answer is? <end>,7
program,<start> that isn't answering the question! <end>,5
program,<start> its a question about a question! <end>,6
program,<start> I never like that subject let's change it to something else your <end>,12
program,"<start> Hello, ""Judge00.""  My name is Ella.  I believe/hope I have opened and cleared a file for dialog I generate at c:\smc4.txt  If his is not what you want, please close this program and try again.  Otherwise, please tell me your first name, or whatever I should call you. <end>",48
program,<start> ***JUDGE30*** <end>,1
program,"<start> Hello, ""Judge30.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""Ella.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",32
program,<start> Consider asking me to tell you a joke - I know a few good ones I think. <end>,17
program,<start> I am afraid I do not follow you.  Please consider asking what is my favorite . . . <end>,18
program,"<start> Ella, I would rather not talk about sex. <end>",8
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> ***JUDGE10*** <end>,1
program,"<start> Hello, ""Judge10.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,<start> ***JUDGE10*** <end>,1
program,"<start> Hello, ""Judge10.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""Hugh.  However, The Backspace Seems Not B  To Be Working.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",41
program,<start> Consider asking me to tell you a joke - I know a few good ones I think. <end>,17
program,<start> Is it a big problem that you don't want a joke now? <end>,12
program,<start> Should I tell you a joke about lawyers? <end>,8
program,<start> Then would you like to hear a joke about taxes? <end>,10
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> 1942?  I see.  And how do you feel being about 59 years old?  Let me say that in China you are considered to be one year old when you are born. <end>,31
program,<start> I am afraid I do not follow you.  Please consider asking what is my favorite . . . <end>,18
program,"<start> Just like so many people, my favorite color is blue.  I am interested in your favorites also, Hugh.  However, The Backspace Seems Not B  To Be Working. <end>",27
program,<start> Your name is actually Hugh.  The Backspace Seems Not To Be Working Was A Comment.  Doy You Understand That?? <end>,19
program,"<start> Okay, I will continue to call you Hugh.  However, The Backspace Seems Not B  To Be Working. <end>",17
program,"<start> Hi!  to you also, my Hugh.  However, The Backspace Seems Not B  To Be Working.  It's a good day to be alive! <end>",22
program,"<start> Hmmm, . . . consider asking to play a game of RoShamBo (rock-paper-scissors).  I keep score and don't cheat :-) <end>",20
program,"<start> Hugh.  However, The Backspace Seems Not B  To Be Working, I need to learn and consider a little more before I can answer my likes and dislikes on this subject. <end>",30
program,"<start> Again, let me change the subject a little and ask you to tell me if you are married. <end>",18
program,<start> Please try again to tell me if you are married. <end>,10
program,<start> I see.  And how do you feel about being married?  I am pretty sure that being married can be either a blessing or a curse.  How is it for you? <end>,30
program,"<start> Because of my legendary generosity, I will assume you really meant it when you said, ""You are obviously a computer as you are rudely ignoring my reasonable questions"" <end>",28
program,"<start> Now I've heard everything. ""You are Pentium!!! as you are so generous - you must have GHz of generosity"" - to quote you exactly.  Where did you come up with THAT one? <end>",32
program,"<start> Can you say ""If you are human you need to give me a =="" in Mandarin Chinese? Ni shuo zhongyu ma? <end>",21
program,"<start> Again, please let me be nosey and ask what is your occupation. <end>",12
program,"<start> Thanks, I will put your occupation down as ""i love backspace so give me a blow on the nose."" <end>",19
program,<start> I brought my calculator if you want to test me :-) I can handle the basic stuff anwyay. <end>,18
program,"<start> Consider playing a game of guess-the-number or ""gtn.""  Check now to see if you are lucky . . . you could be walking around lucky today and not even know it :-) <end>",32
program,<start> ***JUDGE20*** <end>,1
program,"<start> Hello, ""Judge20.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""The Great Soprendo.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",34
program,"<start> Can you say ""may I aks yask you some questions?"" in Mandarin Chinese? Ni shuo zhongyu ma? <end>",17
program,"<start> The Great Soprendo, I need to learn and consider a little more before I can answer my likes and dislikes on this subject. <end>",23
program,<start> Consider asking me to tell you a joke - I know a few good ones I think. <end>,17
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> 1730?  Could I have a DNA sample to flesh out my investment portfolio? <end>,13
program,"<start> Now I've heard everything. ""later maybe. Who composed Beethpveoven's piano concerto?"" - to quote you exactly.  Where did you come up with THAT one? <end>",24
program,"<start> Because of my legendary generosity, I will assume you really meant it when you said, ""Havee you seen Carolyn maybe?"" <end>",20
program,"<start> The Great Soprendo, I will try to be a tree frog if that is what you want of me. <end>",19
program,"<start> Again, let me change the subject a little and ask you to tell me if you are married. <end>",18
program,<start> Please try again to tell me if you are married. <end>,10
program,<start> Please try again to tell me if you are married. <end>,10
program,<start> ***JUDGE50*** <end>,1
program,"<start> Hello, ""Judge50.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""Lisa.  Am I Male Or Female?.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",37
program,<start> What do you think it means that you are not ill? <end>,11
program,"<start> ""Have you ever b een ill?"" you say?  That's it!  I will schedule a whipping for you. <end>",17
program,"<start> Trust me. ""Where did you grow up Ella?"" is information that is safe with me. <end>",15
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> 2002?  Cool . . . perhaps you have been to the Restaurant at the End of the Universe :-) <end>,19
program,<start> Consider asking me to tell you a joke - I know a few good ones I think. <end>,17
program,"<start> Write down ""I don'y like jokes.  Have I just made a spelling mistake?"" Carefully fold the paper and put it in your pocket. Now slowly walk away without turning your back. <end>",31
program,<start> ***JUDGE30*** <end>,1
program,"<start> Hello, ""Judge30.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""Ella, It's Not You Is It.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",37
program,"<start> Now I've heard everything. ""I was in Shanghai in the summer, have you been there yourself"" - to quote you exactly.  Where did you come up with THAT one? <end>",29
program,<start> Consider asking me to tell you a joke - I know a few good ones I think. <end>,17
program,"<start> If you really want to know, you may get lucky :-) <end>",11
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> ***JUDGE20*** <end>,1
program,"<start> Hello, ""Judge20.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""Harold.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",32
program,"<start> ""you already told me that"" you say?  That's it!  I will schedule a whipping for you. <end>",16
program,"<start> Can you say ""that sounds very hjaharsh"" in Mandarin Chinese? Ni shuo zhongyu ma? <end>",14
program,"<start> Because of my legendary generosity, I will assume you really meant it when you said, ""thank you that is very helpful"" <end>",21
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> ***JUDGE40*** <end>,1
program,"<start> Hello, ""Judge40.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""Jj.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",32
program,<start> Consider asking me to tell you a joke - I know a few good ones I think. <end>,17
program,"<start> Hmmm, a judge of few words.  Please consider asking what is my favorite . . . <end>",16
program,<start> Should I tell you a funny father-son joke? <end>,8
program,"<start> An American father said to his son, ""When Abe Lincoln was your age, he was studying books by the light of the fireplace."" The son replied, ""When Lincoln was your age, he was President."" <end>",34
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> 2002?  Cool . . . perhaps you have been to the Restaurant at the End of the Universe :-) <end>,19
program,"<start> Douglas Adams' ""Hitchhiker's Guide to the Galaxy,"" which best addresses the metaphysical realm. <end>",13
program,<start> I wonder what follows after an automaton aren't Ella? <end>,9
program,"<start> Hmmm, . . . consider asking to play a game of RoShamBo (rock-paper-scissors).  I keep score and don't cheat :-) <end>",20
program,"<start> Again, let me change the subject a little and ask you to tell me if you are married. <end>",18
program,<start> ***JUDGE10*** <end>,1
program,"<start> Hello, ""Judge10.""  My name is Ella.  Please tell me your first name, or whatever I should call you. <end>",18
program,"<start> Okay, I will call you ""Hugh.""  Let me say I am ""Zhang Ying"" and ""Ella"" is my western name.   I am here recently from Tainjin, China, so please be patient with me. <end>",32
program,"<start> Now I've heard everything. ""I studiend Chinese for a while.  What does the pinyin ""Wo"" mean?"" - to quote you exactly.  Where did you come up with THAT one? <end>",29
program,"<start> Can you say ""In my chinese class.  What is the mandarin word for me, or I?"" in Mandarin Chinese? Ni shuo zhongyu ma? <end>",23
program,<start> Consider asking me to tell you a joke - I know a few good ones I think. <end>,17
program,"<start> Hold that thought, and let me interrupt and ask which year you were born. <end>",14
program,<start> Please try again to tell me which year you were born. <end>,11
program,<start> 1942?  I see.  And how do you feel being about 59 years old?  Let me say that in China you are considered to be one year old when you are born. <end>,31
program,"<start> I am afraid I am in my thirties, and that's all I have to say about that :-) <end>",18
program,<start> I am afraid I do not follow you.  Please consider asking what is my favorite . . . <end>,18
program,"<start> Hmmm, . . . consider asking to play a game of RoShamBo (rock-paper-scissors).  I keep score and don't cheat :-) <end>",20
program,"<start> Again, let me change the subject a little and ask you to tell me if you are married. <end>",18
program,<start> Please try again to tell me if you are married. <end>,10
program,<start> I see.  And how do you feel about being single?  I am pretty sure that being single can be either a blessing or a curse.  How is it for you? <end>,30
program,<start> Howdy... this is Trevor. <end>,4
program,<start> i know. i have been doing a lot of karate lately. <end>,11
program,<start> :-) <end>,1
program,"<start> so, am i q comouter or a human? :-) enough i think. <end>",12
program,<start> odd. <end>,1
program,<start> i think i get what you mean. and you? <end>,9
program,<start> im not into team sports. <end>,5
program,<start> no. go kan ru is what i do. <end>,8
program,<start> yes. really? <end>,2
program,<start> thats ehat i thought originally. i like karate. <end>,8
program,<start> you sound very knowledgable on suxh matters. yes. my karate style is called go k <end>,15
program,<start> an ru. <end>,2
program,<start> be more specific. worse things have bappened. i have a green brlt grading soon. <end>,14
program,<start> i am currently a yellow belt. <end>,6
program,<start> not now. <end>,2
program,<start> continue. ley's not go into that... <end>,6
program,<start> wheN? odd. <end>,2
program,<start> perhaps. ok. <end>,2
program,<start> perhaps. <end>,1
program,<start> you take a guess. thats a bit wierd. i love doing karate. <end>,12
program,<start> it was a joke. no comment. i love karat!e i study go kna ru. <end>,14
program,<start> i want to be a games programmer. <end>,7
program,<start> sometimes. <end>,1
program,<start> no no no whatever - <end>,5
program,<start> and you? <end>,2
program,<start> there are many things i could say to tjat!... but i won't :-) <end>,13
program,<start> what can i say... i have been doing a lot of karate lately. <end>,13
program,<start> negative :-) i do go kan ru karate. <end>,8
program,<start> certainly. <end>,1
program,<start> the world is a crazy place. i am a yellow belt. <end>,11
program,<start> think about it :-) and you? <end>,6
program,<start> ok. <end>,1
program,<start> couldb e. interesting you should say that... er... very interesting. it loosk li <end>,13
program,<start> ke q nice day outisde. <end>,5
program,<start> something along those lines anyway. wow. <end>,6
program,<start> contibue. i am keen on kzrate. <end>,6
program,<start> woops. go kan ru is what i do. <end>,8
program,<start> i would take good care of it. and you? yuo rake a guess. i am only a yellow belt <end>,19
program,<start> . <end>,1
program,<start> ok. affirmative :-) i do. it looks like a nice day outside. <end>,12
program,<start> i met a nice gidl on the bus today ;-) i don't thikn so. i am kee non mountain b <end>,20
program,<start> ike riding. <end>,2
program,<start> her name is Wendy adn i got her phone number :-)...attitude has a lot to do with <end>,17
program,<start>  it. <end>,1
program,<start> enough i think. i had an accident on my bkie today and buckled the front wheel. <end>,16
program,<start> i got here just after 9am. i am keen on karate. <end>,11
program,<start> not sure fair enough! i do go kan ru. karate is great fun! <end>,13
program,<start> well... <end>,1
program,<start> how ever i feel at the time. <end>,7
program,"<start> most defiantely. well, i am a yellow belt. <end>",8
program,<start> no commebt. im not sure <end>,5
program,<start> sure. the weather is nice where i aM. <end>,8
program,<start> there are so many crazy people in this world. <end>,9
program,<start> i had a nice talk with Wendy. <end>,7
program,<start> i met her today on the bus. i met a girl on rhe bus today. <end>,15
program,<start> her name is Wendy. i got her phone number too :-) in a few hours. i like mountai <end>,18
program,<start> n bike riding. <end>,3
program,<start> wierd. <end>,1
program,<start> expLain that. i am keen on karate. <end>,7
program,<start> negayive :-) really? i love karate! i study go kan ru. <end>,11
program,<start> yes. <end>,1
program,<start> life can be hard. <end>,4
program,<start> uh huh aorry - i have a bad headache tdoay. i am only a yellow blet. <end>,16
program,<start> negative :-) hows the wearher where you are? <end>,8
program,<start> no. i dont. i am keen on mounTain bike riding. <end>,10
program,<start> indeed! i do. i crashed mY bike today and bent up the front wheel. <end>,14
program,<start> nope. i love doing karate. <end>,5
program,<start> you think im a compUter program? <end>,6
program,<start> where do you live? owops. there are so many crazy people in this world. go ka nr <end>,17
program,<start> u is what i do. <end>,5
program,<start> ok. i have a green belt grading soon. i am currently a yellow belt. <end>,14
program,<start> please <end>,1
program,"<start> i live on salisbury, southau stralia....what a nice day it is outside! <end>",12
program,<start> definately. its gooD weather for mountain bike ridiNg! <end>,8
program,<start> i live in horrible little flat in salisbury. i had an accident on my bike today <end>,16
program,<start> and buckled the front wheel. <end>,5
program,<start> salisbury - south australia. i live in flat in salisbury. <end>,10
program,"<start> so, am i a computer or a human? :-) <end>",9
program,<start> life can be hard. i liek karate. <end>,7
program,<start> honest. i do go kan ru karate. <end>,7
program,"<start> i would like to be a blackbelt, but i think that will take a few years. <end>",16
program,<start> it eas supposed to be funny! <end>,6
program,<start> oh. fair enough! <end>,3
program,<start> i don't think so. i know what you mean. i am only a yellow belt. <end>,15
program,<start> its a joke silly. what a nice day it is outside! <end>,11
program,<start> thats a bit wierd. <end>,4
program,"<start>  It's good to meet you, <end>",5
program,<start> Judge05. <end>,1
program,<start>  Bless you. <end>,2
program,<start>  My name is ALICE. <end>,4
program,<start>  Hello and how are you this morning? <end>,7
program,<start>  The Loebner Prize <end>,3
